,depth,sn,sp,ild,cild,dt,sn_top,interval
163,1071.5,,-58.1561,4.3426,204.1793,,0.0,0.0
164,1072.0,,-55.028,4.4303,203.1817,,0.0,0.0
165,1072.5,,-55.4416,4.5322,200.9898,,0.0,0.0
166,1073.0,,-55.4281,4.629,198.9675,,0.0,0.0
167,1073.5,,-55.7063,4.6439,197.5958,,0.0,0.0
168,1074.0,,-56.4054,4.6676,197.5346,,0.0,0.0
169,1074.5,,-57.3025,4.6927,199.2273,,0.0,0.0
170,1075.0,,-57.1777,4.6906,201.7624,,0.0,0.0
171,1075.5,,-58.1504,4.6313,205.0601,,0.0,0.0
172,1076.0,,-59.0454,4.4998,211.1909,,0.0,0.0
173,1076.5,,-60.4707,4.3412,217.0107,,0.0,0.0
174,1077.0,,-64.7055,4.2979,222.2505,,0.0,0.0
175,1077.5,,-68.2187,4.2755,224.9062,,0.0,0.0
176,1078.0,,-69.1002,4.2906,226.1489,,0.0,0.0
177,1078.5,,-69.9289,4.3412,225.7184,,0.0,0.0
178,1079.0,,-70.1183,4.3757,223.6517,,0.0,0.0
179,1079.5,,-69.4771,4.4102,219.8553,,0.0,0.0
180,1080.0,,-66.5367,4.4593,214.8178,,0.0,0.0
181,1080.5,,-61.1505,4.5045,209.5278,,0.0,0.0
182,1081.0,,-56.2909,4.5077,203.1659,,0.0,0.0
183,1081.5,,-54.9384,4.5992,199.7408,,0.0,0.0
184,1082.0,,-54.1331,4.6545,197.3775,,0.0,0.0
185,1082.5,,-53.6473,4.6977,196.4482,,0.0,0.0
186,1083.0,,-53.6114,4.689,196.8514,,0.0,0.0
187,1083.5,,-53.6177,4.7425,198.0079,,0.0,0.0
188,1084.0,,-53.6537,4.7216,198.4983,,0.0,0.0
189,1084.5,,-53.9896,4.7146,198.6312,,0.0,0.0
190,1085.0,,-54.4927,4.6467,198.9745,,0.0,0.0
191,1085.5,,-55.5289,4.5683,199.9285,,0.0,0.0
192,1086.0,,-55.7764,4.4777,202.7823,,0.0,0.0
193,1086.5,,-55.0959,4.3785,211.2788,,0.0,0.0
194,1087.0,,-54.8294,4.2281,220.3389,,0.0,0.0
195,1087.5,,-54.6847,4.1087,228.0076,,0.0,0.0
196,1088.0,,-55.0948,3.9822,234.6875,,0.0,0.0
197,1088.5,,-55.7762,3.8797,239.7729,,0.0,0.0
198,1089.0,,-55.9575,3.875,246.0928,,0.0,0.0
199,1089.5,,-55.7184,3.8564,252.061,,0.0,0.0
200,1090.0,,-55.2893,3.8915,257.103,,0.0,0.0
201,1090.5,,-54.9437,3.8973,256.0192,,0.0,0.0
202,1091.0,,-54.6636,3.9884,249.0105,,0.0,0.0
203,1091.5,,-54.471,4.1045,237.8948,,0.0,0.0
204,1092.0,,-53.7847,4.2211,226.4395,,0.0,0.0
205,1092.5,,-53.4991,4.3743,215.8153,,0.0,0.0
206,1093.0,,-53.6354,4.5679,206.9153,,0.0,0.0
207,1093.5,,-54.3394,4.7143,198.1712,,0.0,0.0
208,1094.0,,-55.0226,4.895,189.8574,,0.0,0.0
209,1094.5,,-54.773,4.9557,183.9884,,0.0,0.0
210,1095.0,,-54.8999,5.0245,181.198,,0.0,0.0
211,1095.5,,-54.5898,5.0183,179.684,,0.0,0.0
212,1096.0,,-54.8994,5.0408,179.5442,,0.0,0.0
213,1096.5,,-55.3014,5.0449,179.7904,,0.0,0.0
214,1097.0,,-55.5379,4.9802,179.8818,,0.0,0.0
215,1097.5,,-55.7329,5.0337,180.1898,,0.0,0.0
216,1098.0,,-55.6996,5.0554,181.6782,,0.0,0.0
217,1098.5,,-55.6728,5.0052,184.223,,0.0,0.0
218,1099.0,,-55.9206,4.982,186.7317,,0.0,0.0
219,1099.5,,-56.421,4.9573,188.8388,,0.0,0.0
220,1100.0,,-57.5717,4.9325,189.8176,,0.0,0.0
221,1100.5,,-57.1732,4.9078,190.6544,,0.0,0.0
222,1101.0,,-56.7084,4.883,191.7294,,0.0,0.0
223,1101.5,,-55.8468,4.8582,193.1895,,0.0,0.0
224,1102.0,,-55.2777,4.8091,195.0198,,0.0,0.0
225,1102.5,,-54.8829,4.7466,196.8501,,0.0,0.0
226,1103.0,,-54.0235,4.7209,197.5875,,0.0,0.0
227,1103.5,,-53.9927,4.73,197.8418,,0.0,0.0
228,1104.0,,-53.9304,4.739,198.2509,,0.0,0.0
229,1104.5,,-54.1849,4.7468,198.4557,,0.0,0.0
230,1105.0,,-54.5164,4.6542,199.19,,0.0,0.0
231,1105.5,,-54.4255,4.5368,199.743,,0.0,0.0
232,1106.0,,-54.1555,4.4615,202.1882,,0.0,0.0
233,1106.5,,-53.9596,4.4541,203.0881,,0.0,0.0
234,1107.0,,-53.8051,4.4455,204.5476,,0.0,0.0
235,1107.5,,-53.9144,4.4369,207.5052,,0.0,0.0
236,1108.0,,-53.9801,4.3424,210.3198,,0.0,0.0
237,1108.5,,-53.856,4.3277,212.358,,0.0,0.0
238,1109.0,,-54.0521,4.3264,214.2679,,0.0,0.0
239,1109.5,,-54.0457,4.325,215.6455,,0.0,0.0
240,1110.0,,-54.0339,4.3264,217.2382,,0.0,0.0
241,1110.5,,-54.1216,4.3302,219.0347,,0.0,0.0
242,1111.0,,-53.9713,4.3058,220.8629,,0.0,0.0
243,1111.5,,-54.1921,4.2575,222.356,,0.0,0.0
244,1112.0,,-54.4679,4.2447,224.0678,,0.0,0.0
245,1112.5,,-54.7496,4.2472,225.7868,,0.0,0.0
246,1113.0,,-54.5006,4.2321,226.6992,,0.0,0.0
247,1113.5,,-54.2132,4.1704,227.3581,,0.0,0.0
248,1114.0,,-54.0472,4.1489,228.1719,,0.0,0.0
249,1114.5,,-53.7439,4.1167,229.1771,,0.0,0.0
250,1115.0,,-53.2698,4.1697,228.6996,,0.0,0.0
251,1115.5,,-52.7415,4.2277,227.1774,,0.0,0.0
252,1116.0,,-52.2415,4.1368,222.6447,,0.0,0.0
253,1116.5,,-52.1507,4.2408,217.5961,,0.0,0.0
254,1117.0,,-52.0609,4.3059,213.6788,,0.0,0.0
255,1117.5,,-52.1779,4.3358,209.3252,,0.0,0.0
256,1118.0,,-52.0884,4.349,206.0137,,0.0,0.0
257,1118.5,,-52.3094,4.3938,202.4886,,0.0,0.0
258,1119.0,,-52.8257,4.4449,200.9976,,0.0,0.0
259,1119.5,,-52.8583,4.4687,200.3748,,0.0,0.0
260,1120.0,,-53.8123,4.4434,203.7103,,0.0,0.0
261,1120.5,,-55.2968,4.4182,205.8009,,0.0,0.0
262,1121.0,,-55.8183,4.393,210.9948,,0.0,0.0
263,1121.5,,-57.4553,4.3678,214.3663,,0.0,0.0
264,1122.0,,-60.3794,4.3426,215.3568,,0.0,0.0
265,1122.5,,-60.9794,4.3174,215.9218,,0.0,0.0
266,1123.0,,-58.4031,4.3384,216.3538,,0.0,0.0
267,1123.5,,-56.0051,4.3825,216.4625,,0.0,0.0
268,1124.0,,-56.023,4.4022,215.7884,,0.0,0.0
269,1124.5,,-56.1686,4.4415,213.9583,,0.0,0.0
270,1125.0,,-56.1589,4.4756,209.9592,,0.0,0.0
271,1125.5,,-55.7531,4.4296,206.3227,,0.0,0.0
272,1126.0,,-55.2973,4.3717,204.1486,,0.0,0.0
273,1126.5,,-54.9284,4.4488,202.4928,,0.0,0.0
274,1127.0,,-54.7007,4.4654,202.487,,0.0,0.0
275,1127.5,,-54.7479,4.4605,204.0251,,0.0,0.0
276,1128.0,,-55.2483,4.5086,205.8223,,0.0,0.0
277,1128.5,,-55.584,4.5724,207.3496,,0.0,0.0
278,1129.0,,-55.7396,4.5479,208.9072,,0.0,0.0
279,1129.5,,-55.37,4.6121,210.335,,0.0,0.0
280,1130.0,,-55.2829,4.6131,211.8206,,0.0,0.0
281,1130.5,,-55.6197,4.6024,213.1456,,0.0,0.0
282,1131.0,,-56.175,4.6055,215.19,,0.0,0.0
283,1131.5,,-56.9352,4.6405,216.851,,0.0,0.0
284,1132.0,,-58.4114,4.6514,217.3921,,0.0,0.0
285,1132.5,,-59.6328,4.6707,216.5681,,0.0,0.0
286,1133.0,,-60.2288,4.6955,214.2934,,0.0,0.0
287,1133.5,,-59.9484,4.6979,211.0112,,0.0,0.0
288,1134.0,,-59.1774,4.6595,207.1391,,0.0,0.0
289,1134.5,,-58.5542,4.6687,203.4023,,0.0,0.0
290,1135.0,,-56.7756,4.7133,200.2571,,0.0,0.0
291,1135.5,,-55.4306,4.7696,196.9367,,0.0,0.0
292,1136.0,,-54.103,4.8455,193.5197,,0.0,0.0
293,1136.5,,-53.6372,4.9212,190.9039,,0.0,0.0
294,1137.0,,-53.2973,4.9671,188.5985,,0.0,0.0
295,1137.5,,-52.6406,4.9978,186.6768,,0.0,0.0
296,1138.0,,-52.3007,4.9967,185.4308,,0.0,0.0
297,1138.5,,-52.1989,4.9762,185.2224,,0.0,0.0
298,1139.0,,-51.401,4.975,185.3864,,0.0,0.0
299,1139.5,,-51.3992,5.018,185.594,,0.0,0.0
300,1140.0,,-51.4849,5.0443,186.6469,,0.0,0.0
301,1140.5,,-51.6163,5.0501,188.1776,,0.0,0.0
302,1141.0,,-51.8592,5.0529,189.3587,,0.0,0.0
303,1141.5,,-51.8876,5.0783,189.5972,,0.0,0.0
304,1142.0,,-51.7895,5.1047,188.976,,0.0,0.0
305,1142.5,,-51.5621,5.132,188.2483,,0.0,0.0
306,1143.0,,-51.7766,5.1592,187.5622,,0.0,0.0
307,1143.5,,-52.1019,5.1865,187.0901,,0.0,0.0
308,1144.0,,-52.0177,5.2138,186.3524,,0.0,0.0
309,1144.5,,-52.1131,5.241,185.5159,,0.0,0.0
310,1145.0,,-52.1685,5.2683,185.3894,,0.0,0.0
311,1145.5,,-52.2173,5.3145,184.4543,,0.0,0.0
312,1146.0,,-52.2829,5.3655,182.0612,,0.0,0.0
313,1146.5,,-52.2952,5.3584,181.6245,,0.0,0.0
314,1147.0,,-52.0969,5.327,181.367,,0.0,0.0
315,1147.5,,-52.0464,5.3861,181.7269,,0.0,0.0
316,1148.0,,-51.7212,5.3703,182.4194,,0.0,0.0
317,1148.5,,-51.4741,5.1203,183.8164,,0.0,0.0
318,1149.0,,-51.0994,5.0911,185.2952,,0.0,0.0
319,1149.5,,-51.1931,5.092,186.3975,,0.0,0.0
320,1150.0,,-51.8343,4.9588,188.5871,,0.0,0.0
321,1150.5,,-51.5549,4.9152,190.8546,,0.0,0.0
322,1151.0,,-51.6907,4.9156,192.5702,,0.0,0.0
323,1151.5,,-51.8625,4.9159,194.4464,,0.0,0.0
324,1152.0,,-52.1018,4.8809,195.6536,,0.0,0.0
325,1152.5,,-52.1028,4.84,198.4449,,0.0,0.0
326,1153.0,,-52.0694,4.8343,200.87,,0.0,0.0
327,1153.5,,-51.9048,4.8234,203.7656,,0.0,0.0
328,1154.0,,-51.8152,4.7309,206.6612,,0.0,0.0
329,1154.5,,-51.6384,4.7791,209.4619,,0.0,0.0
330,1155.0,,-51.8297,4.744,211.8887,,0.0,0.0
331,1155.5,,-52.1301,4.6742,213.9693,,0.0,0.0
332,1156.0,,-52.3685,4.5749,215.443,,0.0,0.0
333,1156.5,,-52.5849,4.5476,216.9551,,0.0,0.0
334,1157.0,,-52.4705,4.5973,215.6608,,0.0,0.0
335,1157.5,,-52.4128,4.554,212.646,,0.0,0.0
336,1158.0,,-52.3408,4.521,208.7684,,0.0,0.0
337,1158.5,,-52.1241,4.6611,203.7977,,0.0,0.0
338,1159.0,,-51.8245,4.8374,198.3662,,0.0,0.0
339,1159.5,,-51.6779,5.0122,192.6602,,45.0,
340,1160.0,,-51.7087,5.0954,183.7343,,0.0,1.0
341,1160.5,,-51.1104,5.3765,177.1603,,0.0,1.0
342,1161.0,,-50.4829,5.5533,172.3917,,0.0,1.0
343,1161.5,,-51.1399,5.7006,168.0229,,0.0,1.0
344,1162.0,,-54.1828,5.8329,164.5851,,0.0,1.0
345,1162.5,,-56.8866,5.8915,161.5539,,0.0,1.0
346,1163.0,,-57.0609,5.8202,159.1816,,0.0,1.0
347,1163.5,,-56.3036,5.8287,156.8092,,0.0,1.0
348,1164.0,,-54.808,5.8713,154.3884,,0.0,1.0
349,1164.5,,-53.1595,5.929,152.6987,,0.0,1.0
350,1165.0,,-52.7086,6.0586,151.8477,,0.0,1.0
351,1165.5,,-52.6178,6.1128,151.8717,,0.0,1.0
352,1166.0,,-52.7305,6.1167,151.9641,,0.0,1.0
353,1166.5,,-52.7692,6.0517,152.02,,0.0,1.0
354,1167.0,,-52.6145,5.9104,154.397,,0.0,1.0
355,1167.5,,-52.3505,5.79,157.8139,,0.0,1.0
356,1168.0,,-52.1289,5.6879,161.3686,,0.0,1.0
357,1168.5,,-52.0659,5.516,166.1922,,0.0,1.0
358,1169.0,,-52.1818,5.4288,169.3593,,0.0,1.0
359,1169.5,,-52.4413,5.4291,171.0348,,0.0,1.0
360,1170.0,,-52.4867,5.5584,171.2612,,0.0,1.0
361,1170.5,,-52.3747,5.4469,171.1218,,0.0,1.0
362,1171.0,,-52.0194,5.46,170.253,,0.0,1.0
363,1171.5,,-52.1169,5.5631,168.3148,,0.0,1.0
364,1172.0,,-52.435,5.7851,165.1496,,0.0,1.0
365,1172.5,,-52.6787,6.0204,161.6652,,0.0,1.0
366,1173.0,,-53.0841,6.2683,158.0623,,0.0,1.0
367,1173.5,,-53.9534,6.4147,153.7272,,0.0,1.0
368,1174.0,,-55.4851,6.5885,149.9071,,0.0,1.0
369,1174.5,,-56.512,6.6626,146.3384,,0.0,1.0
370,1175.0,,-56.8622,6.6735,144.4971,,0.0,1.0
371,1175.5,,-58.7566,6.6844,143.0273,,0.0,1.0
372,1176.0,,-59.7928,6.6952,142.5191,,0.0,1.0
373,1176.5,,-60.4917,6.7061,141.9557,,0.0,1.0
374,1177.0,,-60.8875,6.717,142.4399,,0.0,1.0
375,1177.5,,-61.034,6.5761,143.3252,,0.0,1.0
376,1178.0,,-61.4048,6.4967,145.0298,,0.0,1.0
377,1178.5,,-62.0549,6.4759,147.0634,,0.0,1.0
378,1179.0,,-62.3889,6.4636,148.8088,,0.0,1.0
379,1179.5,,-62.792,6.3935,150.2835,,0.0,1.0
380,1180.0,,-63.1846,6.3943,152.123,,0.0,1.0
381,1180.5,,-63.6504,6.398,153.5475,,0.0,1.0
382,1181.0,,-64.1735,6.4142,154.5577,,0.0,1.0
383,1181.5,,-64.6628,6.4094,155.9256,,0.0,1.0
384,1182.0,,-65.2607,6.4374,157.8087,,0.0,1.0
385,1182.5,,-65.577,6.3961,159.7455,,0.0,1.0
386,1183.0,,-65.7834,6.3531,162.2057,,0.0,1.0
387,1183.5,,-66.1396,6.2048,164.9721,,0.0,1.0
388,1184.0,,-66.1713,6.2223,167.1453,,0.0,1.0
389,1184.5,,-66.1292,6.1111,168.8027,,0.0,1.0
390,1185.0,,-66.3292,6.0922,168.7666,,0.0,1.0
391,1185.5,,-66.9269,6.0862,167.9985,,0.0,1.0
392,1186.0,,-67.441,6.1104,166.6192,,0.0,1.0
393,1186.5,,-67.6127,6.1352,164.8807,,0.0,1.0
394,1187.0,,-67.1579,6.1935,163.7184,,0.0,1.0
395,1187.5,,-66.0949,6.2297,162.9261,,0.0,1.0
396,1188.0,,-64.6842,6.2814,161.9642,,0.0,1.0
397,1188.5,,-64.4445,6.3567,160.8031,,0.0,1.0
398,1189.0,,-64.4882,6.3805,160.1855,,0.0,1.0
399,1189.5,,-64.6236,6.3245,160.612,,0.0,1.0
400,1190.0,,-64.8252,6.2558,162.8161,,0.0,1.0
401,1190.5,,-65.1488,6.1693,165.2147,,0.0,1.0
402,1191.0,,-65.6218,6.0926,167.6857,,0.0,1.0
403,1191.5,,-65.9921,6.0385,170.0192,,0.0,1.0
404,1192.0,,-66.3243,5.9365,171.1741,,0.0,1.0
405,1192.5,,-66.6301,5.8346,173.0715,,0.0,1.0
406,1193.0,,-66.8018,5.7327,174.3295,,0.0,1.0
407,1193.5,,-66.4901,5.6308,175.5996,,0.0,1.0
408,1194.0,,-65.9417,5.5288,177.04,,0.0,1.0
409,1194.5,,-65.8583,5.4273,178.8024,,0.0,1.0
410,1195.0,,-65.1144,5.4172,180.1606,,0.0,1.0
411,1195.5,,-64.2491,5.407,180.9669,,0.0,1.0
412,1196.0,,-63.4448,5.3969,181.3519,,0.0,1.0
413,1196.5,,-62.6397,5.3867,181.841,,0.0,1.0
414,1197.0,,-62.6821,5.3765,182.8074,,0.0,1.0
415,1197.5,,-62.992,5.3664,182.0207,,0.0,1.0
416,1198.0,,-63.0667,5.3562,181.3172,,0.0,1.0
417,1198.5,,-63.4685,5.3914,180.4758,,0.0,1.0
418,1199.0,,-63.8378,5.5291,179.3806,,0.0,1.0
419,1199.5,,-64.257,5.6185,177.9932,,0.0,1.0
420,1200.0,,-64.3026,5.5954,176.7508,,0.0,1.0
421,1200.5,,-64.2746,5.5925,175.7373,,0.0,1.0
422,1201.0,,-64.5999,5.6482,174.7817,,0.0,1.0
423,1201.5,,-65.2901,5.6853,174.0933,,0.0,1.0
424,1202.0,,-65.5639,5.7223,173.2688,,0.0,1.0
425,1202.5,,-65.7564,5.7593,172.1933,,0.0,1.0
426,1203.0,,-65.9367,5.7964,171.1164,,0.0,1.0
427,1203.5,,-66.062,5.8334,169.968,,0.0,1.0
428,1204.0,,-65.962,5.8704,169.1983,,0.0,1.0
429,1204.5,,-65.9849,5.9075,168.227,,0.0,1.0
430,1205.0,,-65.9751,5.7848,169.1568,,0.0,1.0
431,1205.5,,-65.3859,5.6342,171.0043,,0.0,1.0
432,1206.0,,-64.8115,5.4837,174.9501,,0.0,1.0
433,1206.5,,-64.1417,5.3331,180.1301,,0.0,1.0
434,1207.0,,-62.7228,5.2765,183.7183,,0.0,1.0
435,1207.5,,-60.4175,5.2715,185.8403,,0.0,1.0
