,depth,sn,sp,ild,cild,dt,sn_top,interval
50,1269.0,,-39.2583,13.2677,76.1218,104.5246,0.0,
51,1269.5,,-38.8286,13.629,75.0407,104.0323,0.0,
52,1270.0,,-38.5921,13.9233,73.5598,103.1799,0.0,
53,1270.5,,-38.1167,14.1136,71.8248,102.3624,0.0,
54,1271.0,,-37.6911,14.3039,70.795,101.8624,0.0,
55,1271.5,,-37.7462,14.3799,70.4923,102.0333,0.0,
56,1272.0,,-38.2276,14.2578,69.8082,101.6643,0.0,
57,1272.5,,-38.7483,14.2528,71.3001,101.1687,0.0,
58,1273.0,,-38.7554,13.9471,72.4407,102.0018,0.0,
59,1273.5,,-38.6182,13.7983,73.1721,103.6409,0.0,
60,1274.0,,-38.5121,13.7064,73.5698,104.7065,0.0,
61,1274.5,,-38.2965,13.6598,73.7629,105.1917,0.0,
62,1275.0,,-37.8302,13.6633,73.6667,103.1241,0.0,
63,1275.5,,-37.522,13.7332,73.3829,101.3583,0.0,
64,1276.0,,-37.6698,13.8789,72.4602,100.2561,0.0,
65,1276.5,,-37.6132,14.0846,71.002,100.5745,0.0,
66,1277.0,,-37.425,14.726,69.5438,100.1563,0.0,
67,1277.5,,-37.1242,14.9123,68.1819,99.6109,0.0,
68,1278.0,,-36.9506,15.1658,67.3579,99.4456,0.0,
69,1278.5,,-36.7612,15.3066,66.5585,99.2937,0.0,
70,1279.0,,-36.6175,15.2711,66.0314,98.3343,0.0,
71,1279.5,,-36.6665,15.3321,65.8629,97.4777,0.0,
72,1280.0,,-36.7632,15.4746,65.4097,97.4249,0.0,
73,1280.5,,-36.6499,15.7249,64.7994,97.4588,0.0,
74,1281.0,,-36.1263,15.7976,64.4965,97.4224,0.0,
75,1281.5,,-35.7626,15.8315,64.3522,98.4728,0.0,
76,1282.0,,-35.8472,15.8785,64.3497,100.8073,0.0,
77,1282.5,,-35.8234,15.8743,64.3749,102.5464,0.0,
78,1283.0,,-35.4667,15.8257,64.4498,102.854,0.0,
79,1283.5,,-35.2791,15.8175,64.4969,100.6379,0.0,
80,1284.0,,-35.3608,15.8068,64.5519,99.0201,0.0,
81,1284.5,,-35.3739,15.7548,64.675,99.6749,0.0,
82,1285.0,,-35.2204,15.8072,64.4694,100.0036,0.0,
83,1285.5,,-35.051,15.8556,64.1765,99.9746,0.0,
84,1286.0,,-34.8924,15.9041,63.9253,99.7798,0.0,
85,1286.5,,-34.7283,15.9052,63.975,99.6588,0.0,
86,1287.0,,-34.7167,15.8275,64.2905,99.8367,0.0,
87,1287.5,,-34.6292,15.7709,64.6,99.4237,0.0,
88,1288.0,,-34.7375,15.7143,64.9094,98.8093,0.0,
89,1288.5,,-34.7876,15.6577,65.2188,98.7803,0.0,
90,1289.0,,-34.6969,15.5948,65.5282,99.8401,0.0,
91,1289.5,,-34.6674,15.4672,65.8376,100.6523,0.0,
92,1290.0,,-34.7869,15.3396,66.6385,100.9527,0.0,
93,1290.5,,-34.8604,15.212,66.999,100.2917,0.0,
94,1291.0,,-34.464,15.1153,67.4363,99.9171,0.0,
95,1291.5,,-33.9722,15.1103,67.65,100.2038,0.0,
96,1292.0,,-33.7518,15.1053,67.6806,100.6623,0.0,
97,1292.5,,-33.6043,15.1004,67.5031,101.1367,0.0,
98,1293.0,,-33.5074,15.1471,67.1952,100.489,0.0,
99,1293.5,,-33.5001,15.1909,66.9466,100.3032,0.0,
100,1294.0,,-33.6038,15.2494,66.8959,100.7572,0.0,
101,1294.5,,-33.7633,15.2598,66.7303,100.2343,0.0,
102,1295.0,,-33.8366,15.221,66.87,100.0626,0.0,
103,1295.5,,-33.8854,15.2087,67.05,100.4471,0.0,
104,1296.0,,-34.0018,15.1547,67.1,101.0061,0.0,
105,1296.5,,-34.0927,15.1056,67.1715,101.2483,0.0,
106,1297.0,,-34.2618,14.9963,67.838,101.1373,0.0,
107,1297.5,,-34.4531,14.8424,68.6772,101.7631,0.0,
108,1298.0,,-34.5255,14.5983,69.2098,102.2157,0.0,
109,1298.5,,-34.6769,14.4847,69.8624,102.3533,0.0,
110,1299.0,,-34.9277,14.3264,70.6049,103.698,0.0,
111,1299.5,,-35.2396,14.1502,71.5795,104.8839,0.0,
112,1300.0,,-35.4774,13.9266,72.6539,104.6568,0.0,
113,1300.5,,-35.7828,13.6897,73.6068,104.0272,0.0,
114,1301.0,,-36.2491,13.6178,73.9511,104.4558,0.0,
115,1301.5,,-36.5406,13.6042,73.7626,102.6553,0.0,
116,1302.0,,-36.7869,13.7287,73.0306,101.1976,0.0,
117,1302.5,,-37.232,13.9013,72.2986,100.5322,0.0,
118,1303.0,,-37.4291,14.2462,70.9502,99.3581,0.0,
119,1303.5,,-37.187,14.5937,69.1206,98.0465,0.0,
120,1304.0,,-36.6997,15.216,66.6508,97.2799,0.0,
121,1304.5,,-36.3466,15.9231,64.2013,96.0068,45.0,
122,1305.0,,-36.0648,16.4025,61.757,94.4703,0.0,0.0
123,1305.5,,-35.8824,17.1493,59.7763,93.6136,0.0,0.0
124,1306.0,,-35.7795,18.1644,56.893,93.0617,0.0,0.0
125,1306.5,,-35.4582,18.8247,54.748,92.0121,0.0,0.0
126,1307.0,,-35.0741,19.5352,53.5573,90.97,0.0,0.0
127,1307.5,,-34.9513,19.8267,52.193,90.5527,0.0,0.0
128,1308.0,,-35.3012,20.0717,50.7319,90.3156,0.0,0.0
129,1308.5,,-35.5672,20.1937,50.2176,90.4767,0.0,0.0
130,1309.0,,-35.6492,20.0316,51.7533,90.5739,0.0,0.0
131,1309.5,,-35.6592,19.7776,53.1146,90.0613,0.0,0.0
132,1310.0,,-35.6287,19.1727,54.6453,90.4077,0.0,0.0
133,1310.5,,-35.4923,18.1251,56.5918,92.1055,0.0,0.0
134,1311.0,,-35.0216,17.2922,58.8837,93.9847,0.0,0.0
135,1311.5,,-34.8586,16.4593,61.8229,94.4397,0.0,0.0
136,1312.0,,-35.5947,15.6423,64.3775,96.994,0.0,0.0
137,1312.5,,-36.0425,15.2326,66.4242,99.3943,0.0,0.0
138,1313.0,,-35.7316,14.8228,67.8877,100.712,0.0,0.0
139,1313.5,,-35.662,14.413,69.0884,101.0532,45.0,
140,1314.0,,-35.5336,13.8773,70.289,100.7623,0.0,1.0
141,1314.5,,-35.0469,13.3271,75.2457,100.1312,0.0,1.0
142,1315.0,,-34.9759,12.777,78.4571,99.9469,0.0,1.0
143,1315.5,,-35.4696,12.2055,81.7503,101.6302,0.0,1.0
144,1316.0,,-36.066,11.8215,84.7684,104.9298,0.0,1.0
145,1316.5,,-36.4152,11.4495,87.2146,109.8767,0.0,1.0
146,1317.0,,-36.8619,11.0774,90.8011,112.3197,0.0,1.0
147,1317.5,,-38.0005,10.4838,95.8847,112.3723,0.0,1.0
148,1318.0,,-39.8846,9.9546,100.2864,111.4926,0.0,1.0
149,1318.5,,-41.653,9.5124,103.6656,111.2865,0.0,1.0
150,1319.0,,-42.8354,9.2396,106.266,111.5272,0.0,1.0
151,1319.5,,-42.2586,9.0992,107.335,111.6134,0.0,1.0
152,1320.0,,-39.6813,9.0709,107.7153,111.9377,0.0,1.0
153,1320.5,,-37.2362,9.0781,107.4527,113.2662,0.0,1.0
154,1321.0,,-36.2639,9.2212,105.9337,114.5353,0.0,1.0
155,1321.5,,-35.7871,9.5039,102.7528,115.3241,0.0,1.0
156,1322.0,,-35.4796,9.9078,98.4224,115.9032,0.0,1.0
157,1322.5,,-35.1525,10.3117,95.3474,116.0584,0.0,1.0
158,1323.0,,-35.0994,10.7156,92.4663,115.1923,0.0,1.0
159,1323.5,,-35.0946,11.0474,90.3119,112.3763,0.0,1.0
160,1324.0,,-34.9182,11.169,88.7888,108.0022,0.0,1.0
161,1324.5,,-34.4904,11.3375,87.6765,105.3533,0.0,1.0
162,1325.0,,-34.3769,11.447,87.0888,105.3994,0.0,1.0
163,1325.5,,-34.6247,11.4401,86.8408,107.7708,0.0,1.0
164,1326.0,,-34.5602,11.3238,87.7553,109.8316,0.0,1.0
165,1326.5,,-34.5303,11.2036,88.2976,111.4476,0.0,1.0
166,1327.0,,-34.621,11.0833,89.2477,112.0681,0.0,1.0
167,1327.5,,-34.8126,10.8994,91.2731,112.509,0.0,1.0
168,1328.0,,-34.6857,10.699,93.049,113.13,0.0,1.0
169,1328.5,,-34.4058,10.4986,94.2918,111.6961,0.0,1.0
170,1329.0,,-34.1978,10.4996,94.8659,110.4692,0.0,1.0
171,1329.5,,-34.1028,10.5504,93.6743,111.304,0.0,1.0
172,1330.0,,-34.1136,10.6594,91.8767,112.2691,0.0,1.0
173,1330.5,,-34.2933,10.9446,90.2916,112.0038,0.0,1.0
174,1331.0,,-34.368,11.0966,88.8194,112.0106,0.0,1.0
175,1331.5,,-34.3633,11.2485,87.862,110.184,0.0,1.0
176,1332.0,,-34.2392,11.4004,87.0662,108.3645,0.0,1.0
177,1332.5,,-34.115,11.5524,86.1407,106.7001,0.0,1.0
178,1333.0,,-33.9987,11.7043,84.7183,107.4316,0.0,1.0
179,1333.5,,-34.0098,11.8563,83.2324,107.7757,0.0,1.0
180,1334.0,,-33.876,12.0278,82.5756,107.9855,0.0,1.0
181,1334.5,,-33.6166,12.233,81.3655,107.007,0.0,1.0
182,1335.0,,-33.2431,12.3281,81.2817,105.9782,0.0,1.0
183,1335.5,,-32.9101,12.332,81.1769,104.7186,0.0,1.0
184,1336.0,,-32.8812,12.3937,80.658,104.1694,0.0,1.0
185,1336.5,,-32.9859,12.5351,79.7793,104.0066,0.0,1.0
186,1337.0,,-33.0201,12.6383,79.2708,104.0297,0.0,1.0
187,1337.5,,-33.0954,12.7118,78.7677,103.5993,0.0,1.0
188,1338.0,,-33.4915,12.7491,78.692,102.314,0.0,1.0
189,1338.5,,-34.0136,12.7361,78.6825,103.9643,0.0,1.0
190,1339.0,,-34.3323,12.6734,78.9053,105.3744,0.0,1.0
191,1339.5,,-34.5179,12.6795,79.0928,105.969,0.0,1.0
192,1340.0,,-34.5643,12.6624,79.1397,106.2109,0.0,1.0
193,1340.5,,-34.4128,12.6417,79.1037,106.4275,0.0,1.0
194,1341.0,,-34.1989,12.6539,79.128,106.3964,0.0,1.0
195,1341.5,,-34.0421,12.6856,79.1424,106.3694,0.0,1.0
196,1342.0,,-33.7603,12.7363,78.7638,106.8986,0.0,1.0
197,1342.5,,-33.9801,12.8266,78.0816,106.6669,0.0,1.0
198,1343.0,,-34.034,12.9099,77.8201,106.4638,0.0,1.0
199,1343.5,,-34.0081,12.9181,77.5241,105.4119,0.0,1.0
200,1344.0,,-34.0968,12.8881,77.7874,104.7371,0.0,1.0
201,1344.5,,-34.0485,12.8714,78.0088,105.1263,0.0,1.0
202,1345.0,,-33.9446,12.8961,77.7027,104.6381,0.0,1.0
203,1345.5,,-33.7767,12.9043,77.8529,105.2971,0.0,1.0
204,1346.0,,-33.4729,12.8546,78.0011,106.0714,0.0,1.0
205,1346.5,,-33.4805,12.8551,77.9327,105.7676,0.0,1.0
206,1347.0,,-33.4827,12.85,77.9124,105.8332,0.0,1.0
207,1347.5,,-33.3628,12.8924,77.5982,105.0653,0.0,1.0
208,1348.0,,-33.1923,12.9296,77.5518,104.2158,0.0,1.0
209,1348.5,,-33.0869,12.9909,77.167,103.5961,0.0,1.0
210,1349.0,,-32.9568,13.1372,76.774,103.5908,0.0,1.0
211,1349.5,,-32.8981,13.3134,76.4427,103.816,0.0,1.0
212,1350.0,,-32.9272,13.4896,75.5824,105.2758,0.0,1.0
213,1350.5,,-32.9515,13.4945,74.7149,105.9247,0.0,1.0
214,1351.0,,-32.9142,13.4367,74.7801,104.9005,0.0,1.0
215,1351.5,,-32.9203,13.383,75.0004,103.6381,0.0,1.0
216,1352.0,,-32.9593,13.3328,76.217,103.5866,0.0,1.0
217,1352.5,,-33.0497,13.2458,75.9704,104.2033,0.0,1.0
218,1353.0,,-33.3046,13.0471,77.1509,105.3482,0.0,1.0
219,1353.5,,-33.5744,12.8427,78.266,106.1092,0.0,1.0
220,1354.0,,-33.837,12.6086,79.531,107.4399,0.0,1.0
221,1354.5,,-33.9958,12.3745,81.2719,108.7037,0.0,1.0
222,1355.0,,-33.9633,12.1403,82.6317,108.9956,0.0,1.0
223,1355.5,,-33.8997,11.9062,84.2355,109.7321,0.0,1.0
224,1356.0,,-33.9547,11.6721,85.7637,110.0867,0.0,1.0
225,1356.5,,-33.9882,11.4908,86.7831,110.4029,0.0,1.0
226,1357.0,,-33.8888,11.3114,87.3608,110.7093,0.0,1.0
227,1357.5,,-33.7484,11.2804,88.0117,111.1211,0.0,1.0
228,1358.0,,-33.549,11.18,88.716,111.7234,0.0,1.0
229,1358.5,,-33.3222,11.1236,88.9526,112.3186,0.0,1.0
230,1359.0,,-33.1679,11.107,89.0418,112.5288,0.0,1.0
231,1359.5,,-32.9325,11.1424,89.0425,112.3757,0.0,1.0
232,1360.0,,-32.6753,11.1246,89.0912,111.8035,0.0,1.0
233,1360.5,,-32.4551,11.0617,89.1613,109.7449,0.0,1.0
234,1361.0,,-32.4613,10.9973,90.108,108.1048,0.0,1.0
235,1361.5,,-32.5166,10.8601,91.0602,107.043,0.0,1.0
236,1362.0,,-32.7336,10.7672,91.9478,107.6003,0.0,1.0
237,1362.5,,-33.0825,10.71,92.2121,110.1744,0.0,1.0
238,1363.0,,-33.271,10.7324,92.2091,113.1439,0.0,1.0
239,1363.5,,-33.2854,10.7375,92.067,114.0779,0.0,1.0
240,1364.0,,-32.8247,10.792,91.5975,113.852,0.0,1.0
241,1364.5,,-32.2179,10.8267,91.3354,112.9142,0.0,1.0
242,1365.0,,-31.6811,10.858,90.9995,111.7529,0.0,1.0
243,1365.5,,-30.9312,10.8838,90.6906,110.5187,0.0,1.0
244,1366.0,,-30.4612,10.9542,89.9669,109.8449,0.0,1.0
245,1366.5,,-29.7792,11.0,89.6929,109.7857,0.0,1.0
246,1367.0,,-29.9781,11.0917,89.5309,110.0541,0.0,1.0
247,1367.5,,-29.9668,11.1131,89.4728,110.1229,0.0,1.0
248,1368.0,,-29.9438,11.014,89.7658,110.9281,0.0,1.0
249,1368.5,,-30.1748,10.9363,90.4959,111.6646,0.0,1.0
250,1369.0,,-30.6362,10.7881,91.748,111.8418,0.0,1.0
251,1369.5,,-30.7458,10.65,93.1661,111.6639,0.0,1.0
252,1370.0,,-30.5947,10.5198,94.6694,111.5851,0.0,1.0
253,1370.5,,-30.4458,10.3895,95.8867,111.6839,0.0,1.0
254,1371.0,,-30.901,10.3351,96.2901,112.4882,0.0,1.0
255,1371.5,,-30.9826,10.3534,96.6209,113.7098,0.0,1.0
256,1372.0,,-30.8161,10.3717,96.5703,114.503,0.0,1.0
257,1372.5,,-30.6495,10.39,96.4897,114.9728,0.0,1.0
258,1373.0,,-30.5015,10.4042,96.5243,114.7975,0.0,1.0
259,1373.5,,-30.7257,10.4178,96.5479,112.9339,0.0,1.0
260,1374.0,,-30.9416,10.4315,96.4246,112.0009,0.0,1.0
261,1374.5,,-31.1574,10.4451,96.1532,112.3895,0.0,1.0
262,1375.0,,-31.3732,10.4587,95.9447,112.094,0.0,1.0
263,1375.5,,-31.5891,10.4723,95.773,111.778,0.0,1.0
264,1376.0,,-31.6719,10.4859,95.3378,112.123,0.0,1.0
265,1376.5,,-31.7256,10.4996,95.1608,112.4843,0.0,1.0
266,1377.0,,-31.8154,10.5132,94.7849,112.628,0.0,1.0
267,1377.5,,-31.9837,10.5268,95.3025,112.1684,0.0,1.0
268,1378.0,,-32.1484,10.4984,95.0068,110.8278,0.0,1.0
269,1378.5,,-32.3769,10.4577,95.5766,110.2336,0.0,1.0
270,1379.0,,-32.446,10.4009,95.7657,110.7067,0.0,1.0
271,1379.5,,-32.3512,10.331,96.2778,111.552,0.0,1.0
272,1380.0,,-32.2058,10.2271,96.462,113.3425,0.0,1.0
273,1380.5,,-32.0275,10.0945,97.6739,114.8572,0.0,1.0
274,1381.0,,-31.8943,9.9659,99.0426,114.4155,0.0,1.0
275,1381.5,,-31.8427,9.839,100.3546,115.5459,0.0,1.0
276,1382.0,,-31.8854,9.6521,101.4828,117.3344,0.0,1.0
277,1382.5,,-31.9043,9.6372,101.9452,118.3773,0.0,1.0
278,1383.0,,-31.882,9.54,102.9699,118.1815,0.0,1.0
279,1383.5,,-31.748,9.3911,104.1276,116.3979,0.0,1.0
280,1384.0,,-31.4747,9.2912,105.8272,116.4724,0.0,1.0
281,1384.5,,-31.3539,9.2618,105.8647,117.2636,0.0,1.0
282,1385.0,,-31.2913,9.1435,106.9037,117.9416,0.0,1.0
283,1385.5,,-31.1895,9.0479,107.8877,117.9989,0.0,1.0
284,1386.0,,-31.1005,8.9432,109.3503,117.6927,0.0,1.0
285,1386.5,,-31.1163,8.841,110.7505,118.7172,0.0,1.0
286,1387.0,,-31.2321,8.7487,111.432,119.3629,0.0,1.0
287,1387.5,,-31.3749,8.7424,111.478,119.8049,0.0,1.0
288,1388.0,,-31.5248,8.8362,110.6835,120.6174,0.0,1.0
289,1388.5,,-31.7573,8.9527,108.8942,120.0614,0.0,1.0
290,1389.0,,-31.9158,9.0933,106.4393,117.8686,0.0,1.0
291,1389.5,,-32.0412,9.4626,103.5728,115.7255,0.0,1.0
292,1390.0,,-32.1886,9.8201,100.3584,113.7713,0.0,1.0
293,1390.5,,-32.273,10.2096,97.4563,113.1409,0.0,1.0
294,1391.0,,-32.2949,10.599,94.53,112.5702,0.0,1.0
295,1391.5,,-32.2556,10.8309,92.1174,111.7083,0.0,1.0
296,1392.0,,-32.198,10.9091,90.6367,111.6211,0.0,1.0
297,1392.5,,-32.1191,10.9872,90.4217,111.6574,0.0,1.0
298,1393.0,,-32.0402,10.9945,90.5945,111.7036,0.0,1.0
299,1393.5,,-31.9613,10.9619,90.7402,111.9535,0.0,1.0
300,1394.0,,-31.8824,10.9294,90.8764,112.1855,0.0,1.0
301,1394.5,,-31.8035,10.8968,91.0125,112.0593,0.0,1.0
302,1395.0,,-31.7411,10.852,91.1487,111.5875,0.0,1.0
303,1395.5,,-31.652,10.8219,91.2849,111.4439,0.0,1.0
304,1396.0,,-31.4876,10.8277,91.421,111.9681,0.0,1.0
305,1396.5,,-31.3612,10.8501,91.4933,112.6104,0.0,1.0
306,1397.0,,-31.206,10.8857,91.2187,113.0708,0.0,1.0
307,1397.5,,-31.1255,10.9339,90.9146,113.3353,0.0,1.0
308,1398.0,,-31.1224,10.9464,90.2513,113.6043,0.0,1.0
309,1398.5,,-31.1063,10.9793,89.2203,112.4214,0.0,1.0
310,1399.0,,-31.1424,11.0204,89.3859,112.01,0.0,1.0
311,1399.5,,-31.1485,11.0249,89.5515,111.0122,0.0,1.0
312,1400.0,,-31.1541,10.9955,89.5819,109.5079,0.0,1.0
313,1400.5,,-31.1446,10.9772,89.4684,108.3729,0.0,1.0
314,1401.0,,-31.1789,10.959,89.4004,109.1183,0.0,1.0
315,1401.5,,-31.2614,10.9407,89.921,110.1478,0.0,1.0
316,1402.0,,-31.3859,10.9224,90.5595,111.2908,0.0,1.0
317,1402.5,,-31.4848,10.9042,90.9653,112.273,0.0,1.0
318,1403.0,,-31.4932,10.8859,91.0363,113.701,0.0,1.0
319,1403.5,,-31.3668,10.8676,91.0734,114.3377,0.0,1.0
320,1404.0,,-31.3096,10.8494,91.3208,113.9278,0.0,1.0
321,1404.5,,-31.215,10.8311,91.8105,113.3509,0.0,1.0
322,1405.0,,-31.167,10.8129,92.3001,113.2149,0.0,1.0
323,1405.5,,-31.058,10.7854,92.7897,113.0911,0.0,1.0
324,1406.0,,-30.7682,10.7894,92.7373,113.8372,0.0,1.0
325,1406.5,,-30.6183,10.8179,92.6818,114.5027,0.0,1.0
326,1407.0,,-30.5843,10.791,92.6264,114.7051,0.0,1.0
327,1407.5,,-30.5502,10.7948,92.5709,114.5795,0.0,1.0
328,1408.0,,-30.5693,10.7811,92.5154,114.1796,0.0,1.0
329,1408.5,,-30.614,10.7744,92.4599,113.517,0.0,1.0
330,1409.0,,-30.6758,10.7755,92.4045,112.7688,0.0,1.0
331,1409.5,,-30.6934,10.7262,92.45,113.2246,0.0,1.0
332,1410.0,,-30.6704,10.6975,92.5527,112.936,0.0,1.0
333,1410.5,,-30.6394,10.6964,92.7699,111.7334,0.0,1.0
334,1411.0,,-30.6369,10.6958,92.6809,111.2676,0.0,1.0
335,1411.5,,-30.5115,10.7457,92.4909,111.4093,0.0,1.0
336,1412.0,,-30.4857,10.8075,91.9654,112.0194,0.0,1.0
337,1412.5,,-30.5431,10.8375,91.3925,112.5389,0.0,1.0
338,1413.0,,-30.6768,10.8855,91.4287,112.4793,0.0,1.0
339,1413.5,,-31.1363,10.9211,90.988,110.7191,0.0,1.0
340,1414.0,,-31.2378,10.855,91.9804,110.7026,0.0,1.0
341,1414.5,,-31.2961,10.8328,91.8778,111.0887,0.0,1.0
342,1415.0,,-31.3406,10.7481,92.6343,111.0912,0.0,1.0
343,1415.5,,-31.4485,10.7072,93.0011,111.0083,0.0,1.0
344,1416.0,,-31.5045,10.7038,93.1538,111.7661,0.0,1.0
345,1416.5,,-31.5334,10.5995,93.6564,112.9326,0.0,1.0
346,1417.0,,-31.4139,10.5928,93.9879,112.8884,0.0,1.0
347,1417.5,,-31.2203,10.4643,94.8015,112.6068,0.0,1.0
348,1418.0,,-30.7041,10.529,95.6798,113.0417,0.0,1.0
349,1418.5,,-30.2552,10.4202,96.6517,112.375,0.0,1.0
350,1419.0,,-29.9225,10.341,96.5656,112.2997,0.0,1.0
351,1419.5,,-29.7751,10.3733,96.7458,112.9298,0.0,1.0
352,1420.0,,-29.7968,10.4015,96.7414,113.0676,0.0,1.0
353,1420.5,,-29.8805,10.2579,96.7363,113.0997,0.0,1.0
354,1421.0,,-29.9641,10.3184,96.7288,113.3762,0.0,1.0
355,1421.5,,-29.8552,10.2369,97.3323,113.9956,0.0,1.0
356,1422.0,,-29.5363,10.2411,97.2434,114.3731,0.0,1.0
357,1422.5,,-29.1068,10.2339,97.2418,113.6166,0.0,1.0
358,1423.0,,-28.9209,10.2002,97.5438,113.4987,0.0,1.0
359,1423.5,,-28.8905,10.1288,98.2413,113.0474,0.0,1.0
360,1424.0,,-28.8881,10.0375,98.9389,113.0751,0.0,1.0
361,1424.5,,-28.8141,9.9382,99.6364,113.6261,0.0,1.0
362,1425.0,,-28.7181,9.8947,100.2698,114.3243,0.0,1.0
363,1425.5,,-28.8666,9.8713,100.8372,114.5292,0.0,1.0
364,1426.0,,-29.1017,9.848,100.7553,114.782,0.0,1.0
365,1426.5,,-29.3674,9.8246,101.1389,115.1255,0.0,1.0
366,1427.0,,-29.577,9.8012,101.3882,116.0696,0.0,1.0
367,1427.5,,-29.6895,9.7779,101.9311,116.5518,0.0,1.0
368,1428.0,,-29.7896,9.7545,102.8814,116.468,0.0,1.0
369,1428.5,,-29.7342,9.7311,103.5874,116.1869,0.0,1.0
370,1429.0,,-29.531,9.7078,103.14,115.3667,0.0,1.0
371,1429.5,,-29.3483,9.6844,101.8042,115.306,0.0,1.0
372,1430.0,,-29.1655,9.6484,101.9079,115.8257,0.0,1.0
373,1430.5,,-29.0939,9.6803,102.3486,116.0286,0.0,1.0
374,1431.0,,-29.1303,9.4912,102.8732,116.1188,0.0,1.0
375,1431.5,,-29.1603,9.4818,103.0579,115.5303,0.0,1.0
376,1432.0,,-29.1046,9.4061,103.2436,114.7522,0.0,1.0
377,1432.5,,-28.6474,9.4654,103.0775,114.1749,0.0,1.0
378,1433.0,,-28.2503,9.5338,102.6052,113.9853,0.0,1.0
379,1433.5,,-28.1266,9.6337,102.1995,113.9188,0.0,1.0
380,1434.0,,-28.2323,9.669,101.8332,114.5107,0.0,1.0
381,1434.5,,-28.2578,9.7957,101.1535,115.4057,0.0,1.0
382,1435.0,,-28.2087,9.78,100.6478,115.5564,0.0,1.0
383,1435.5,,-28.3507,9.8368,100.116,114.0091,0.0,1.0
384,1436.0,,-28.3923,9.8144,99.5564,112.8125,0.0,1.0
385,1436.5,,-28.3152,9.9713,98.9967,112.122,0.0,1.0
386,1437.0,,-28.3588,10.0073,98.4371,111.924,0.0,1.0
387,1437.5,,-28.4344,10.053,97.8775,111.9941,0.0,1.0
388,1438.0,,-28.4157,10.0249,97.4737,112.5508,0.0,1.0
389,1438.5,,-28.3782,10.043,97.4987,113.1481,0.0,1.0
390,1439.0,,-28.674,10.052,98.3753,113.4182,0.0,1.0
