,depth,sn,sp,ild,cild,dt,sn_top,interval
155,1165.5,,-31.5747,8.6703,112.1414,119.7664,0.0,
156,1166.0,,-31.2784,8.6953,111.6703,119.1004,0.0,
157,1166.5,,-30.8674,8.8096,110.4356,118.9225,0.0,
158,1167.0,,-30.8259,8.9409,109.2167,119.0249,0.0,
159,1167.5,,-31.1604,9.0383,107.927,118.9171,0.0,
160,1168.0,,-31.5653,9.1648,106.3323,118.1818,0.0,
161,1168.5,,-31.2355,9.3726,104.2653,117.131,0.0,
162,1169.0,,-31.1085,9.5094,101.9691,115.9144,0.0,
163,1169.5,,-31.3444,9.8134,99.6564,114.9833,0.0,
164,1170.0,,-31.9358,10.0474,97.3319,114.231,0.0,
165,1170.5,,-32.6717,10.1332,96.4616,114.0392,0.0,
166,1171.0,,-33.1266,10.1433,96.4054,113.8264,0.0,
167,1171.5,,-33.077,10.1029,96.283,113.6591,0.0,
168,1172.0,,-32.8878,10.0757,94.9321,113.5659,0.0,
169,1172.5,,-32.7262,10.0254,97.2553,113.4395,0.0,
170,1173.0,,-32.1891,9.9743,97.883,113.5658,0.0,
171,1173.5,,-31.0452,9.9232,98.5441,113.6826,0.0,
172,1174.0,,-30.2419,9.8202,99.5332,113.7882,0.0,
173,1174.5,,-29.6188,9.816,100.5222,114.0792,0.0,
174,1175.0,,-29.4575,9.6996,101.5112,114.3137,0.0,
175,1175.5,,-29.3312,9.711,101.5775,114.162,0.0,
176,1176.0,,-29.5875,9.7928,101.3068,113.8184,0.0,
177,1176.5,,-30.0892,9.8707,100.586,113.6853,0.0,
178,1177.0,,-30.809,9.9486,99.3828,114.3717,0.0,
179,1177.5,,-31.0354,10.0264,98.1797,114.8251,0.0,
180,1178.0,,-30.967,10.1043,96.9904,114.9812,0.0,
181,1178.5,,-30.61,10.1782,96.6158,114.4433,0.0,
182,1179.0,,-30.5604,10.1745,96.4367,113.4498,0.0,
183,1179.5,,-31.3548,10.1707,96.0103,112.5327,0.0,
184,1180.0,,-31.8928,10.2769,94.7335,111.6263,0.0,
185,1180.5,,-30.8426,10.1919,96.7843,111.1031,0.0,
186,1181.0,,-29.8232,10.0596,97.457,111.8985,0.0,
187,1181.5,,-29.2358,9.9273,99.4384,114.1384,0.0,
188,1182.0,,-29.231,9.7802,101.7232,115.9022,0.0,
189,1182.5,,-29.6517,9.6255,103.4875,116.4879,0.0,
190,1183.0,,-30.2455,9.4708,104.292,116.1727,0.0,
191,1183.5,,-31.183,9.3568,104.9917,115.2308,0.0,
192,1184.0,,-31.8344,9.3568,104.3897,115.4076,0.0,
193,1184.5,,-31.6509,9.3568,103.8009,116.551,0.0,
194,1185.0,,-31.4559,9.36,103.0932,117.8459,0.0,
195,1185.5,,-31.735,9.4307,103.3767,119.3297,0.0,
196,1186.0,,-31.8718,9.5013,103.1644,119.1502,0.0,
197,1186.5,,-31.753,9.4625,102.6206,117.8117,0.0,
198,1187.0,,-31.408,9.801,101.1586,116.7686,0.0,
199,1187.5,,-31.0516,9.8878,99.3527,116.1316,0.0,
200,1188.0,,-31.1117,9.9746,97.021,116.1256,0.0,
201,1188.5,,-31.3306,10.0614,96.5232,117.0226,0.0,
202,1189.0,,-31.5645,10.1482,95.7396,116.9071,0.0,
203,1189.5,,-32.0523,10.1935,94.956,116.0621,0.0,
204,1190.0,,-32.3834,10.1762,93.8621,115.1764,0.0,
205,1190.5,,-32.5308,10.183,94.0069,113.8481,0.0,
206,1191.0,,-33.0212,10.1898,94.3334,112.7015,0.0,
207,1191.5,,-33.3709,10.1965,94.4501,112.322,0.0,
208,1192.0,,-33.3233,10.2012,95.1575,112.1457,0.0,
209,1192.5,,-33.0553,10.0924,96.2498,112.41,0.0,
210,1193.0,,-32.7652,10.0427,98.2629,113.0486,0.0,
211,1193.5,,-32.4324,9.8234,100.1103,113.5933,0.0,
212,1194.0,,-31.7774,9.8039,101.9411,114.2083,0.0,
213,1194.5,,-30.7791,9.7543,102.4014,114.3476,0.0,
214,1195.0,,-30.2162,9.7046,102.9524,114.5396,0.0,
215,1195.5,,-29.9365,9.6549,103.3999,115.1942,0.0,
216,1196.0,,-29.8261,9.6218,102.9404,115.506,0.0,
217,1196.5,,-29.7298,9.6461,102.2239,115.1568,0.0,
218,1197.0,,-29.7561,9.6705,101.5074,114.3911,0.0,
219,1197.5,,-29.568,9.6948,100.791,113.5072,0.0,
220,1198.0,,-29.0883,9.7183,101.8909,112.8721,0.0,
221,1198.5,,-29.3461,9.7128,102.3469,112.6316,0.0,
222,1199.0,,-29.9291,9.7007,102.8517,113.1001,0.0,
223,1199.5,,-30.8882,9.5564,104.3375,114.2003,0.0,
224,1200.0,,-31.8641,9.3301,107.522,115.6851,0.0,
225,1200.5,,-31.2026,9.1493,106.7251,117.258,0.0,
226,1201.0,,-30.8293,9.0674,107.9018,118.9574,0.0,
227,1201.5,,-30.3951,8.9438,108.6327,119.9124,0.0,
228,1202.0,,-29.7733,8.9391,108.5828,120.0664,0.0,
229,1202.5,,-29.3521,8.9513,108.2828,119.7128,0.0,
230,1203.0,,-29.633,9.041,107.2157,119.059,0.0,
231,1203.5,,-30.353,9.1972,105.9624,118.1507,0.0,
232,1204.0,,-30.9226,9.2907,105.0893,116.9177,0.0,
233,1204.5,,-31.0044,9.3431,104.395,115.652,0.0,
234,1205.0,,-30.9435,9.4298,103.6598,114.2383,0.0,
235,1205.5,,-31.3617,9.5221,102.7125,113.2856,0.0,
236,1206.0,,-31.9014,9.5935,101.0214,113.5098,0.0,
237,1206.5,,-32.277,9.9162,99.0439,114.0507,0.0,
238,1207.0,,-32.4948,10.2157,97.0664,114.9488,0.0,
239,1207.5,,-32.7588,10.5152,94.3292,115.6784,0.0,
240,1208.0,,-33.1495,10.8147,91.6075,114.7048,0.0,
241,1208.5,,-33.5769,11.1142,89.769,112.5863,0.0,
242,1209.0,,-33.3423,11.2006,88.0549,110.0287,0.0,
243,1209.5,,-32.5637,11.4191,86.5588,107.6777,0.0,
244,1210.0,,-32.0614,11.5538,85.9266,106.3668,0.0,
245,1210.5,,-31.9319,11.5411,86.3028,106.1315,0.0,
246,1211.0,,-32.4211,11.3345,87.6929,107.1838,0.0,
247,1211.5,,-33.219,11.0624,89.6851,108.6761,0.0,
248,1212.0,,-33.4962,10.7465,91.8953,110.9154,0.0,
249,1212.5,,-33.4875,10.3732,94.6632,112.3175,0.0,
250,1213.0,,-33.3606,10.1847,96.5207,112.8155,0.0,
251,1213.5,,-33.0916,10.0479,97.3103,113.0375,0.0,
252,1214.0,,-32.5196,9.9806,98.4478,113.4688,0.0,
253,1214.5,,-31.8591,9.922,99.4392,113.8227,0.0,
254,1215.0,,-31.1683,9.8634,99.8213,113.9445,0.0,
255,1215.5,,-30.8342,9.8155,100.9375,114.0383,0.0,
256,1216.0,,-30.6289,9.6294,102.1723,113.7351,0.0,
257,1216.5,,-30.5531,9.7283,102.4433,113.6988,0.0,
258,1217.0,,-30.8551,9.6107,101.8676,114.2633,0.0,
259,1217.5,,-31.2338,9.6552,101.3444,115.1174,0.0,
260,1218.0,,-31.4145,9.6997,101.0382,116.1511,0.0,
261,1218.5,,-30.9035,9.7443,100.583,115.9739,0.0,
262,1219.0,,-30.5355,9.7888,100.1279,115.0344,0.0,
263,1219.5,,-30.7128,9.8333,99.5463,113.7727,0.0,
264,1220.0,,-31.453,9.8778,98.4551,112.6605,0.0,
265,1220.5,,-31.6145,9.9515,97.2204,111.8275,0.0,
266,1221.0,,-31.6839,10.0309,96.0273,111.8337,0.0,
267,1221.5,,-32.6189,10.0935,95.7035,112.1116,0.0,
268,1222.0,,-33.1908,10.0505,95.7061,112.1933,0.0,
269,1222.5,,-33.1221,10.0075,95.9332,112.2896,0.0,
270,1223.0,,-32.8667,9.9645,96.6096,112.0953,0.0,
271,1223.5,,-32.6405,9.9215,97.1553,112.0079,0.0,
272,1224.0,,-31.6384,9.8785,97.7011,112.2562,0.0,
273,1224.5,,-30.4746,9.9223,98.2468,112.4003,0.0,
274,1225.0,,-29.9736,9.9735,98.3188,112.4083,0.0,
275,1225.5,,-30.1781,10.0247,97.5552,112.5979,0.0,
276,1226.0,,-30.7324,10.0759,96.9318,112.5686,0.0,
277,1226.5,,-31.3491,10.1343,96.8566,111.7554,0.0,
278,1227.0,,-31.8708,10.201,96.6322,111.1916,0.0,
279,1227.5,,-32.0901,10.2503,96.5,110.8478,0.0,
280,1228.0,,-31.8065,10.3705,96.5,110.5696,0.0,
281,1228.5,,-31.5361,10.3206,96.7072,111.0163,0.0,
282,1229.0,,-31.2073,10.201,97.214,111.6723,0.0,
283,1229.5,,-30.6854,10.0784,97.7542,111.7209,0.0,
284,1230.0,,-30.3337,9.9444,98.9747,111.0244,0.0,
285,1230.5,,-30.0139,9.8103,100.4878,110.9356,0.0,
286,1231.0,,-29.6852,9.7281,101.6912,111.1869,0.0,
287,1231.5,,-29.3554,9.7358,101.7667,111.8546,0.0,
288,1232.0,,-29.2769,9.5328,102.3336,113.2,0.0,
289,1232.5,,-29.514,9.5829,102.6128,113.904,0.0,
290,1233.0,,-29.5454,9.4578,102.5628,114.1994,0.0,
291,1233.5,,-29.1306,9.3459,102.5128,114.4005,0.0,
292,1234.0,,-28.1854,9.5162,101.6565,114.4988,0.0,
293,1234.5,,-27.9771,9.6864,100.3058,113.8788,0.0,
294,1235.0,,-28.3255,9.8567,99.0869,113.0081,0.0,
295,1235.5,,-29.2044,10.027,97.866,112.3365,0.0,
296,1236.0,,-30.2654,10.1973,96.7511,111.4099,0.0,
297,1236.5,,-30.4619,10.2189,96.388,110.3221,0.0,
298,1237.0,,-30.2218,10.2388,96.6696,109.6265,0.0,
299,1237.5,,-30.3023,10.2587,96.9228,109.7247,0.0,
300,1238.0,,-30.1066,10.2785,96.784,110.4704,0.0,
301,1238.5,,-29.4338,10.2366,97.9032,111.4822,0.0,
302,1239.0,,-28.5963,10.0892,98.9898,112.4907,0.0,
303,1239.5,,-28.295,9.9418,99.7311,112.6649,0.0,
304,1240.0,,-28.7267,9.7944,99.889,112.7859,0.0,
305,1240.5,,-29.6403,9.73,100.0469,112.7769,0.0,
306,1241.0,,-30.1621,9.7788,100.146,112.6665,0.0,
307,1241.5,,-29.9564,9.8275,99.2191,112.2691,0.0,
308,1242.0,,-28.9284,9.8778,98.2922,111.6623,0.0,
309,1242.5,,-29.0551,9.9321,97.444,111.5768,0.0,
310,1243.0,,-29.486,9.9864,96.7969,111.5995,0.0,
311,1243.5,,-29.8234,10.0407,96.354,111.6771,0.0,
312,1244.0,,-30.086,10.0312,96.9771,111.5409,0.0,
313,1244.5,,-30.0613,9.9772,97.6811,110.8456,0.0,
314,1245.0,,-29.6014,9.9231,98.3851,110.4694,0.0,
315,1245.5,,-29.0156,9.7895,99.0891,110.5358,0.0,
316,1246.0,,-28.8225,9.656,99.8388,111.1084,0.0,
317,1246.5,,-28.6154,9.5225,100.7924,112.1215,0.0,
318,1247.0,,-28.342,9.3889,102.1692,113.2387,0.0,
319,1247.5,,-27.8869,9.2554,103.5461,113.7409,0.0,
320,1248.0,,-26.476,9.1735,104.7285,113.4482,0.0,
321,1248.5,,-25.5025,9.2342,105.1466,112.7423,0.0,
322,1249.0,,-25.0941,9.3449,104.6249,112.1328,0.0,
323,1249.5,,-25.6298,9.4754,104.1462,112.5784,0.0,
324,1250.0,,-26.8061,9.606,103.3565,113.2874,0.0,
325,1250.5,,-27.9589,9.7366,102.4214,113.6849,0.0,
326,1251.0,,-27.8835,9.8672,102.3029,113.4513,0.0,
327,1251.5,,-26.8897,9.8609,102.1845,113.4698,0.0,
328,1252.0,,-26.9268,9.8221,101.98,113.7702,0.0,
329,1252.5,,-27.557,9.7833,101.7976,114.021,0.0,
330,1253.0,,-27.6597,9.7445,101.8491,114.0479,0.0,
331,1253.5,,-27.4474,9.7057,101.9614,113.2824,0.0,
332,1254.0,,-26.9384,9.6669,102.1089,112.5266,0.0,
333,1254.5,,-26.6998,9.6281,102.1645,111.6057,0.0,
334,1255.0,,-26.853,9.5914,102.22,111.3413,0.0,
335,1255.5,,-26.7146,9.5549,102.6725,112.3105,0.0,
336,1256.0,,-26.1589,9.5184,103.1517,112.8399,0.0,
337,1256.5,,-25.7697,9.4819,103.35,113.4996,0.0,
338,1257.0,,-25.8222,9.4454,103.3,114.1592,0.0,
339,1257.5,,-25.9145,9.4089,103.25,114.5266,0.0,
340,1258.0,,-25.5631,9.3724,103.2319,114.8838,0.0,
341,1258.5,,-25.1419,9.3359,103.2449,114.99,0.0,
342,1259.0,,-24.8923,9.2794,103.7502,114.3851,0.0,
343,1259.5,,-25.5371,9.2573,104.1128,113.222,0.0,
344,1260.0,,-26.1409,9.3361,103.9885,112.3902,0.0,
345,1260.5,,-25.5914,9.4267,102.4442,112.0837,0.0,
346,1261.0,,-25.0642,9.5173,101.47,111.9195,0.0,
347,1261.5,,-24.785,9.6079,100.4755,112.1255,0.0,
348,1262.0,,-25.3606,9.6985,99.9139,112.4579,0.0,
349,1262.5,,-25.9426,9.789,98.9035,112.2935,0.0,
350,1263.0,,-25.5982,9.9157,98.2594,111.2321,0.0,
351,1263.5,,-25.4195,10.0643,97.3642,110.0328,0.0,
352,1264.0,,-24.765,10.2128,95.7063,109.3291,0.0,
353,1264.5,,-23.713,10.3613,94.1263,109.2269,0.0,
354,1265.0,,-22.7456,10.5108,93.0226,109.2021,0.0,
355,1265.5,,-22.6257,10.661,92.1227,108.8563,0.0,
356,1266.0,,-23.7619,10.8038,91.3584,108.1115,0.0,
357,1266.5,,-24.8339,10.8641,90.7324,107.713,0.0,
358,1267.0,,-24.6721,10.9072,90.7273,107.7461,0.0,
359,1267.5,,-24.2865,10.8064,91.2296,107.8518,0.0,
360,1268.0,,-24.5487,10.7443,91.8764,107.6178,0.0,
361,1268.5,,-25.0284,10.6901,92.4013,107.4016,0.0,
362,1269.0,,-25.2866,10.7265,91.6501,107.7014,0.0,
363,1269.5,,-25.4484,10.9161,90.8073,108.9614,0.0,
364,1270.0,,-26.083,11.0438,89.6766,110.025,0.0,
365,1270.5,,-26.8923,11.1714,88.7821,110.5322,0.0,
366,1271.0,,-27.1513,11.2991,88.4174,109.706,0.0,
367,1271.5,,-26.6932,11.324,87.9107,107.4331,0.0,
368,1272.0,,-26.1323,11.3816,87.1491,105.4737,0.0,
369,1272.5,,-25.8095,11.4392,86.4673,103.9633,0.0,
370,1273.0,,-25.651,11.4968,86.3501,103.999,0.0,
371,1273.5,,-25.4089,11.4934,86.9507,105.3462,0.0,
372,1274.0,,-25.2073,11.2369,88.3396,107.2532,0.0,
373,1274.5,,-25.1194,10.9803,90.0792,109.0861,0.0,
374,1275.0,,-25.3507,10.7369,92.1269,109.8986,0.0,
375,1275.5,,-25.4972,10.3913,94.5442,109.9104,0.0,
376,1276.0,,-26.0367,10.146,96.3331,109.7128,0.0,
377,1276.5,,-26.9565,9.9119,98.1219,109.5151,0.0,
378,1277.0,,-27.1461,9.7327,99.811,109.9947,0.0,
379,1277.5,,-27.5632,9.5995,101.3775,110.8389,0.0,
380,1278.0,,-27.6273,9.3394,103.726,111.9175,0.0,
381,1278.5,,-26.8967,9.3042,105.0989,112.6952,0.0,
382,1279.0,,-26.4834,9.125,106.7516,113.3093,0.0,
383,1279.5,,-26.4343,8.9807,107.7399,113.7365,0.0,
384,1280.0,,-26.2187,8.9619,108.1065,114.0042,0.0,
385,1280.5,,-25.8151,8.9354,108.2926,114.3073,0.0,
386,1281.0,,-25.7694,8.9432,108.4852,114.5052,0.0,
387,1281.5,,-25.8665,8.9141,108.2514,114.3939,0.0,
388,1282.0,,-25.9402,8.9395,107.7332,114.0237,0.0,
389,1282.5,,-25.9185,9.0284,106.918,114.0519,0.0,
390,1283.0,,-24.7517,9.1684,105.9809,114.5247,0.0,
391,1283.5,,-24.0097,9.3214,104.9226,114.4803,0.0,
392,1284.0,,-23.6559,9.4637,104.0355,114.4829,0.0,
393,1284.5,,-23.4112,9.606,102.6336,114.3124,0.0,
394,1285.0,,-23.4074,9.7483,101.0695,113.5942,0.0,
395,1285.5,,-23.9232,9.8906,99.4825,113.0425,0.0,
396,1286.0,,-24.366,10.003,97.8831,112.2559,0.0,
397,1286.5,,-24.9247,10.0949,97.4952,111.441,0.0,
398,1287.0,,-25.4199,10.1815,97.1865,110.9083,0.0,
399,1287.5,,-25.8941,10.1357,97.0,110.6777,0.0,
400,1288.0,,-26.7139,10.1511,97.3109,110.8286,0.0,
401,1288.5,,-26.4211,10.1693,97.4731,111.0945,0.0,
402,1289.0,,-26.1573,10.1716,97.4299,111.597,0.0,
403,1289.5,,-25.7971,10.1693,97.3867,112.1001,0.0,
404,1290.0,,-25.7634,10.167,97.6639,112.4357,0.0,
405,1290.5,,-25.6038,10.1714,97.95,112.5773,0.0,
406,1291.0,,-25.5881,10.179,97.834,112.6702,0.0,
407,1291.5,,-26.0207,10.1867,97.5253,112.621,0.0,
408,1292.0,,-25.9683,10.1871,96.7151,112.009,0.0,
409,1292.5,,-25.6768,10.1978,95.1041,111.599,0.0,
410,1293.0,,-25.809,10.3554,93.9541,111.2352,0.0,
411,1293.5,,-25.9539,10.5044,92.7222,111.2057,0.0,
412,1294.0,,-26.2036,10.6533,91.8148,111.4059,0.0,
413,1294.5,,-26.9367,10.7662,91.6559,110.9406,0.0,
414,1295.0,,-26.4451,10.7051,91.8802,109.7393,0.0,
415,1295.5,,-25.1847,10.6185,92.2005,108.6387,0.0,
416,1296.0,,-24.2295,10.5093,92.7621,108.1648,0.0,
417,1296.5,,-23.8822,10.4002,93.5302,108.9311,0.0,
418,1297.0,,-24.0096,10.291,93.9039,110.4801,0.0,
419,1297.5,,-24.2806,10.2551,94.1926,111.3602,0.0,
420,1298.0,,-24.6916,10.2501,93.9358,111.9587,0.0,
421,1298.5,,-25.1484,10.2451,93.1883,112.3453,0.0,
422,1299.0,,-25.2032,10.4353,92.1416,112.0751,0.0,
423,1299.5,,-24.9466,10.6604,90.7688,110.9448,0.0,
424,1300.0,,-24.6949,10.8856,88.9004,109.1748,0.0,
425,1300.5,,-24.8429,11.2161,86.6861,107.2473,0.0,
426,1301.0,,-25.3748,11.6498,84.2204,106.2185,0.0,
427,1301.5,,-24.9447,12.0835,81.7547,105.6202,0.0,
