,depth,sn,sp,ild,cild,dt,sn_top,interval
84,1041.0,,-55.946,3.6044,266.2904,128.0779,0.0,0.0
85,1041.5,,-56.5949,3.5886,267.3964,126.5167,0.0,0.0
86,1042.0,,-57.1158,3.5667,268.4843,126.4325,0.0,0.0
87,1042.5,,-57.7771,3.5595,268.9861,127.1532,0.0,0.0
88,1043.0,,-58.2811,3.5834,269.0488,127.9689,0.0,0.0
89,1043.5,,-58.5501,3.5461,268.937,128.256,0.0,0.0
90,1044.0,,-58.5853,3.5631,269.1509,128.4635,0.0,0.0
91,1044.5,,-58.2199,3.5676,269.9655,128.5618,0.0,0.0
92,1045.0,,-56.7952,3.4963,271.5078,128.2642,0.0,0.0
93,1045.5,,-55.14,3.5098,272.1679,127.6238,0.0,0.0
94,1046.0,,-51.242,3.5252,271.5615,127.2871,0.0,0.0
95,1046.5,,-47.4381,3.5179,270.3179,127.0399,0.0,0.0
96,1047.0,,-45.726,3.5508,268.5993,126.9889,0.0,0.0
97,1047.5,,-44.9621,3.5647,266.9766,127.0401,0.0,0.0
98,1048.0,,-44.6538,3.6042,265.1429,126.7697,0.0,0.0
99,1048.5,,-44.4959,3.6406,263.2522,126.1722,0.0,0.0
100,1049.0,,-44.4512,3.6639,260.9583,124.9799,0.0,0.0
101,1049.5,,-44.4444,3.7098,258.3201,123.3413,0.0,0.0
102,1050.0,,-44.4535,3.7509,255.671,121.8586,0.0,0.0
103,1050.5,,-44.5238,3.791,253.2758,121.1091,0.0,0.0
104,1051.0,,-44.7228,3.7982,251.5397,120.6745,0.0,0.0
105,1051.5,,-45.0851,3.829,250.7057,120.5238,0.0,0.0
106,1052.0,,-45.4719,3.8369,249.9472,120.7134,0.0,0.0
107,1052.5,,-45.9963,3.8443,249.1252,120.9115,0.0,0.0
108,1053.0,,-46.4654,3.8836,248.5662,120.7486,0.0,0.0
109,1053.5,,-46.7664,3.8862,248.2251,120.2512,0.0,0.0
110,1054.0,,-47.3087,3.8781,248.0257,119.7639,0.0,0.0
111,1054.5,,-48.4186,3.8838,247.9713,119.242,0.0,0.0
112,1055.0,,-49.4444,3.8868,248.1196,118.9546,0.0,0.0
113,1055.5,,-50.0907,3.8828,248.4144,118.9608,0.0,0.0
114,1056.0,,-50.9105,3.8745,248.851,119.0886,0.0,0.0
115,1056.5,,-51.7804,3.8632,249.2564,119.372,0.0,0.0
116,1057.0,,-52.8146,3.8566,249.3733,119.5334,0.0,0.0
117,1057.5,,-52.9515,3.8463,250.0695,119.4433,0.0,0.0
118,1058.0,,-53.1341,3.8149,250.9874,119.358,0.0,0.0
119,1058.5,,-53.0918,3.7726,252.1606,119.3542,0.0,0.0
120,1059.0,,-52.907,3.8007,253.475,119.5357,0.0,0.0
121,1059.5,,-52.8329,3.7676,254.5165,119.8447,0.0,0.0
122,1060.0,,-52.8514,3.7417,255.7209,120.2488,0.0,0.0
123,1060.5,,-52.6831,3.7268,256.5851,121.2834,0.0,0.0
124,1061.0,,-52.1543,3.7346,257.1658,122.5424,0.0,0.0
125,1061.5,,-51.5909,3.7127,257.8578,123.7225,0.0,0.0
126,1062.0,,-50.9507,3.6847,258.9027,124.0333,0.0,0.0
127,1062.5,,-49.8173,3.6807,260.4051,123.9295,0.0,0.0
128,1063.0,,-48.019,3.663,261.8026,123.3708,0.0,0.0
129,1063.5,,-45.1599,3.616,263.297,123.1013,0.0,0.0
130,1064.0,,-41.8724,3.6252,264.2546,123.2776,0.0,0.0
131,1064.5,,-39.8239,3.6552,264.1794,123.5491,0.0,0.0
132,1065.0,,-39.4152,3.6812,263.1148,123.7014,0.0,0.0
133,1065.5,,-39.7991,3.6712,261.7983,123.8319,0.0,0.0
134,1066.0,,-40.5861,3.636,260.7694,124.3011,0.0,0.0
135,1066.5,,-41.259,3.7112,260.3445,124.8455,0.0,0.0
136,1067.0,,-41.6833,3.7203,259.8887,125.3067,0.0,0.0
137,1067.5,,-42.0549,3.761,258.5776,125.4291,0.0,0.0
138,1068.0,,-42.2404,3.7901,256.3662,124.8439,0.0,0.0
139,1068.5,,-42.404,3.8276,253.7952,123.4646,0.0,0.0
140,1069.0,,-42.6666,3.8739,251.7762,122.3341,0.0,0.0
141,1069.5,,-43.2778,3.8673,249.8071,121.852,0.0,0.0
142,1070.0,,-44.5395,3.8874,248.0691,120.8579,0.0,0.0
143,1070.5,,-45.9296,3.9115,247.3789,120.2014,0.0,0.0
144,1071.0,,-47.6684,3.9149,247.7596,120.038,0.0,0.0
145,1071.5,,-49.57,3.9135,248.2243,120.3744,0.0,0.0
146,1072.0,,-50.3192,3.8768,248.9037,120.7257,0.0,0.0
147,1072.5,,-50.7202,3.8785,249.5949,121.0536,0.0,0.0
148,1073.0,,-51.0428,3.877,250.128,121.3941,0.0,0.0
149,1073.5,,-51.3355,3.8484,250.9786,121.6217,0.0,0.0
150,1074.0,,-51.6091,3.8332,252.267,122.4113,0.0,0.0
151,1074.5,,-51.8139,3.7948,253.3761,122.311,0.0,0.0
152,1075.0,,-51.9987,3.7565,254.4315,121.7063,0.0,0.0
153,1075.5,,-52.0124,3.7443,255.0437,121.11,0.0,0.0
154,1076.0,,-52.0252,3.7391,256.4192,121.3588,0.0,0.0
155,1076.5,,-52.1397,3.7904,256.3244,122.255,0.0,0.0
156,1077.0,,-52.2194,3.7541,256.1523,123.3085,0.0,0.0
157,1077.5,,-52.1265,3.7564,256.2516,124.3982,0.0,0.0
158,1078.0,,-51.8434,3.7522,256.0773,124.9829,0.0,0.0
159,1078.5,,-51.3451,3.7596,255.3828,125.5335,0.0,0.0
160,1079.0,,-51.0289,3.7409,255.4556,124.9967,0.0,0.0
161,1079.5,,-50.7828,3.7652,255.0541,124.6849,0.0,0.0
162,1080.0,,-50.6614,3.8286,255.8988,124.3338,0.0,0.0
163,1080.5,,-50.7387,3.7544,254.4377,123.9675,0.0,0.0
164,1081.0,,-50.9702,3.815,252.8625,123.7854,0.0,0.0
165,1081.5,,-51.2424,3.8029,251.9126,123.6836,0.0,0.0
166,1082.0,,-51.5061,3.8021,250.5038,123.6045,0.0,0.0
167,1082.5,,-51.7127,3.837,248.8641,123.2641,0.0,0.0
168,1083.0,,-51.8076,3.8632,247.1819,122.5163,0.0,0.0
169,1083.5,,-51.5494,3.8824,245.7894,122.0575,0.0,0.0
170,1084.0,,-51.196,3.9227,244.9942,122.216,0.0,0.0
171,1084.5,,-50.6298,3.9072,245.4225,123.3319,0.0,0.0
172,1085.0,,-50.2014,3.8865,245.6967,124.9125,0.0,0.0
173,1085.5,,-49.5368,3.8552,246.5087,125.9941,0.0,0.0
174,1086.0,,-48.1783,3.8494,247.4821,126.301,0.0,0.0
175,1086.5,,-45.7571,3.851,248.8254,125.8885,0.0,0.0
176,1087.0,,-43.1015,3.8418,249.9817,123.3681,0.0,0.0
177,1087.5,,-39.818,3.7572,251.8671,121.2931,0.0,0.0
178,1088.0,,-36.4354,3.8511,253.5193,120.6807,0.0,0.0
179,1088.5,,-36.5514,3.9324,252.5009,121.5265,0.0,0.0
180,1089.0,,-37.3658,3.8848,252.8391,122.4635,0.0,0.0
181,1089.5,,-40.1523,3.9412,253.2516,124.3123,0.0,0.0
182,1090.0,,-43.4951,3.6055,254.6013,125.9902,0.0,0.0
183,1090.5,,-49.0523,3.7782,255.0832,127.7823,0.0,0.0
184,1091.0,,-54.4559,3.6497,256.3056,129.6514,0.0,0.0
185,1091.5,,-58.0164,3.6795,257.8793,129.8238,0.0,0.0
186,1092.0,,-59.3193,3.6408,260.0098,128.6395,0.0,0.0
187,1092.5,,-60.2365,3.5593,264.0886,127.2347,0.0,0.0
188,1093.0,,-60.4718,3.5423,268.8235,126.4706,0.0,0.0
189,1093.5,,-60.0285,3.4464,272.7131,125.5213,0.0,0.0
190,1094.0,,-59.3648,3.4473,274.9821,125.4226,0.0,0.0
191,1094.5,,-58.6718,3.4224,277.1188,128.4028,0.0,0.0
192,1095.0,,-58.0029,3.3634,279.1816,129.3988,0.0,0.0
193,1095.5,,-57.043,3.3398,280.732,131.2442,0.0,0.0
194,1096.0,,-56.2691,3.3229,282.1126,133.7199,0.0,0.0
195,1096.5,,-55.2728,3.3305,282.6629,134.5574,0.0,0.0
196,1097.0,,-54.4394,3.3331,282.7444,133.4164,0.0,0.0
197,1097.5,,-53.5478,3.3374,282.4286,133.2839,0.0,0.0
198,1098.0,,-53.5783,3.3389,280.7596,134.492,0.0,0.0
199,1098.5,,-53.932,3.3872,278.2834,135.2179,0.0,0.0
200,1099.0,,-54.3284,3.4322,276.0741,135.3062,0.0,0.0
201,1099.5,,-54.7582,3.4505,273.2667,132.3179,0.0,0.0
202,1100.0,,-55.1979,3.4778,271.1703,127.5458,0.0,0.0
203,1100.5,,-55.832,3.5049,269.3179,126.2253,0.0,0.0
204,1101.0,,-56.8772,3.5459,267.7335,125.3726,0.0,0.0
205,1101.5,,-58.9171,3.5892,265.7901,123.0406,0.0,0.0
206,1102.0,,-60.9639,3.5984,263.7333,122.3549,0.0,0.0
207,1102.5,,-62.2014,3.6331,262.1598,123.1739,0.0,0.0
208,1103.0,,-63.1299,3.635,260.9924,124.7372,0.0,0.0
209,1103.5,,-63.9539,3.6652,260.1439,125.5183,0.0,0.0
210,1104.0,,-64.7546,3.6571,259.5906,126.0157,0.0,0.0
211,1104.5,,-65.3856,3.7293,259.3507,125.5851,0.0,0.0
212,1105.0,,-65.7602,3.6818,259.3163,125.1558,0.0,0.0
213,1105.5,,-66.0687,3.6588,260.0621,124.8766,0.0,0.0
214,1106.0,,-66.1872,3.6336,261.2166,124.9499,0.0,0.0
215,1106.5,,-66.2573,3.6038,262.9081,125.5439,0.0,0.0
216,1107.0,,-66.3229,3.6137,264.5826,126.0386,0.0,0.0
217,1107.5,,-66.2963,3.5615,266.307,126.1581,0.0,0.0
218,1108.0,,-66.2823,3.5453,267.8019,126.2905,0.0,0.0
219,1108.5,,-66.3032,3.5212,268.7864,126.6585,0.0,0.0
220,1109.0,,-66.2819,3.5282,268.9644,126.8604,0.0,0.0
221,1109.5,,-66.326,3.5266,268.8474,126.6337,0.0,0.0
222,1110.0,,-66.3708,3.5644,268.9742,126.1408,0.0,0.0
223,1110.5,,-66.2738,3.5511,269.0719,125.8592,0.0,0.0
224,1111.0,,-66.1036,3.5144,269.4786,125.7778,0.0,0.0
225,1111.5,,-66.0644,3.561,269.8442,125.7083,0.0,0.0
226,1112.0,,-66.1585,3.4916,270.6649,125.7088,0.0,0.0
227,1112.5,,-66.2276,3.4548,272.0055,125.7093,0.0,0.0
228,1113.0,,-66.1829,3.4851,274.0956,125.4703,0.0,0.0
229,1113.5,,-66.2586,3.4081,277.2759,125.2056,0.0,0.0
230,1114.0,,-66.138,3.3607,280.5233,124.7168,0.0,0.0
231,1114.5,,-65.904,3.3137,283.8749,124.0,0.0,0.0
232,1115.0,,-65.6508,3.2601,286.5148,123.3643,0.0,0.0
233,1115.5,,-65.1589,3.2855,288.3124,122.8865,0.0,0.0
234,1116.0,,-64.2379,3.2477,289.3984,122.3837,0.0,0.0
235,1116.5,,-63.2059,3.2865,290.0112,122.013,0.0,0.0
236,1117.0,,-61.4189,3.269,290.4657,122.1177,0.0,0.0
237,1117.5,,-59.0871,3.2478,290.98,122.2062,0.0,0.0
238,1118.0,,-46.5383,3.2488,290.4033,122.13,0.0,0.0
239,1118.5,,-39.6614,3.2819,289.2892,122.1814,0.0,0.0
240,1119.0,,-34.1807,3.262,288.6309,121.9885,0.0,0.0
241,1119.5,,-32.9632,3.5505,289.1031,120.5829,0.0,0.0
242,1120.0,,-32.5749,3.478,290.5292,119.5163,0.0,0.0
243,1120.5,,-32.8145,3.4519,293.8306,119.9084,0.0,0.0
244,1121.0,,-34.1314,3.4141,295.9308,120.7545,0.0,0.0
245,1121.5,,-39.2577,3.4724,294.9724,122.8416,0.0,0.0
246,1122.0,,-43.2339,3.4505,291.6671,122.6481,0.0,0.0
247,1122.5,,-46.0883,3.3082,289.1721,121.3429,0.0,0.0
248,1123.0,,-49.46,3.3157,286.9974,120.952,0.0,0.0
249,1123.5,,-50.8995,3.3468,281.7432,119.7287,0.0,0.0
250,1124.0,,-51.8325,3.448,274.4019,119.601,0.0,0.0
251,1124.5,,-50.8252,3.5332,268.0479,121.4294,0.0,0.0
252,1125.0,,-48.3699,3.5896,263.9602,123.2979,0.0,0.0
253,1125.5,,-44.9507,3.6999,259.8612,123.7156,0.0,0.0
254,1126.0,,-42.4027,3.7315,254.2823,123.8276,0.0,0.0
255,1126.5,,-38.3431,3.7683,249.6262,123.5753,0.0,0.0
256,1127.0,,-31.3116,3.805,243.5511,123.2157,0.0,0.0
257,1127.5,,-29.6449,3.8418,235.4712,122.6574,0.0,0.0
258,1128.0,,-29.0367,3.8785,229.4501,122.6577,0.0,0.0
259,1128.5,,-28.7875,3.9153,225.2852,123.2518,0.0,0.0
260,1129.0,,-28.3748,3.952,222.8513,125.105,0.0,0.0
261,1129.5,,-28.2429,3.9887,220.5609,129.7772,0.0,0.0
262,1130.0,,-28.2743,4.0255,217.1913,133.277,0.0,0.0
263,1130.5,,-28.3649,4.0622,212.7063,136.1413,0.0,0.0
264,1131.0,,-27.8542,4.099,208.7126,136.8411,0.0,0.0
265,1131.5,,-26.8438,4.1357,205.9476,135.7584,0.0,0.0
266,1132.0,,-25.7693,4.1725,204.0367,133.2872,0.0,0.0
267,1132.5,,-24.7778,4.2092,202.0857,131.6972,0.0,0.0
268,1133.0,,-25.3169,4.2459,202.6369,131.5705,0.0,0.0
269,1133.5,,-27.5358,4.3172,203.1726,132.0605,0.0,0.0
270,1134.0,,-29.3336,4.3132,203.2092,132.6717,0.0,0.0
271,1134.5,,-30.2833,4.4369,201.8533,132.9846,0.0,0.0
272,1135.0,,-30.1208,4.4602,201.053,132.2538,0.0,0.0
273,1135.5,,-29.9782,4.4636,201.1279,130.0436,0.0,0.0
274,1136.0,,-30.15,4.4669,202.0806,128.6714,0.0,0.0
275,1136.5,,-30.7017,4.4703,203.0044,127.5968,0.0,0.0
276,1137.0,,-30.7924,4.4737,203.0358,127.6387,0.0,0.0
277,1137.5,,-30.2935,4.477,202.6013,127.9853,0.0,0.0
278,1138.0,,-29.4206,4.4804,201.4714,128.4655,0.0,0.0
279,1138.5,,-28.7283,4.4837,200.3837,129.0721,0.0,0.0
280,1139.0,,-28.113,4.4871,199.5405,129.9476,0.0,0.0
281,1139.5,,-27.0779,4.4904,199.8645,130.1208,0.0,0.0
282,1140.0,,-26.4395,4.4938,200.9722,130.5434,0.0,0.0
283,1140.5,,-26.3566,4.4971,201.5275,131.1222,0.0,0.0
284,1141.0,,-26.3439,4.5005,200.6318,130.2083,0.0,0.0
285,1141.5,,-25.6183,4.5038,199.8017,129.2299,0.0,0.0
286,1142.0,,-25.7532,4.5072,200.5182,127.397,0.0,0.0
287,1142.5,,-26.0873,4.5105,202.176,125.9043,0.0,0.0
288,1143.0,,-25.8333,4.5139,203.8338,124.976,0.0,0.0
289,1143.5,,-25.2975,4.5172,204.3372,125.6636,0.0,0.0
290,1144.0,,-24.8992,4.5206,204.319,126.3567,0.0,0.0
291,1144.5,,-24.8575,4.524,204.5587,125.7136,0.0,0.0
292,1145.0,,-25.0955,4.5273,205.1051,125.6712,0.0,0.0
293,1145.5,,-25.7827,4.5307,204.7352,127.3379,0.0,0.0
294,1146.0,,-26.8885,4.534,204.3804,128.7629,0.0,0.0
295,1146.5,,-27.9564,4.5374,204.0084,128.9807,0.0,0.0
296,1147.0,,-28.4651,4.5407,204.6007,128.217,0.0,0.0
297,1147.5,,-28.4404,4.5441,205.3478,127.2587,0.0,0.0
298,1148.0,,-28.0394,4.5474,206.0215,126.0473,0.0,0.0
299,1148.5,,-28.1135,4.5508,206.9179,125.4888,0.0,0.0
300,1149.0,,-29.4531,4.5541,207.2629,125.8389,0.0,0.0
301,1149.5,,-30.1989,4.5575,205.8309,126.7816,0.0,0.0
302,1150.0,,-30.2098,4.6213,203.1833,128.3252,0.0,0.0
303,1150.5,,-29.9552,4.7704,201.5425,129.3361,0.0,0.0
304,1151.0,,-29.5983,4.8059,202.4074,129.7854,0.0,0.0
305,1151.5,,-29.4315,4.8641,202.8846,130.2474,0.0,0.0
306,1152.0,,-29.7133,4.9272,200.1161,130.5531,0.0,0.0
307,1152.5,,-30.263,4.982,196.3631,129.7813,0.0,0.0
308,1153.0,,-31.0901,4.9225,192.8894,126.5336,0.0,0.0
309,1153.5,,-31.4824,4.88,193.1785,123.6771,0.0,0.0
310,1154.0,,-31.7638,4.8287,194.3252,123.0496,0.0,0.0
311,1154.5,,-31.9725,4.8004,194.9572,125.2626,0.0,0.0
312,1155.0,,-32.0566,4.7664,195.0956,127.9688,0.0,0.0
313,1155.5,,-31.5932,4.7512,194.8711,130.554,0.0,0.0
314,1156.0,,-30.9788,4.7613,194.1022,131.8116,0.0,0.0
315,1156.5,,-30.3742,4.7973,194.0063,131.7904,0.0,0.0
316,1157.0,,-29.9023,4.8265,193.5377,131.7457,0.0,0.0
317,1157.5,,-29.4003,4.8354,193.0691,131.6199,0.0,0.0
318,1158.0,,-28.9134,4.834,192.9525,131.0432,0.0,0.0
319,1158.5,,-28.3532,4.8086,194.3277,130.5674,0.0,0.0
320,1159.0,,-27.7095,4.788,195.2691,130.4589,0.0,0.0
321,1159.5,,-26.7393,4.7846,196.086,130.4882,0.0,0.0
322,1160.0,,-25.7377,4.7709,195.7767,130.574,0.0,0.0
323,1160.5,,-24.7956,4.7571,197.0832,130.6414,0.0,0.0
324,1161.0,,-24.8113,4.7434,198.0405,130.6124,0.0,0.0
325,1161.5,,-25.7775,4.7296,197.5463,130.6438,0.0,0.0
326,1162.0,,-26.8991,4.7159,197.0521,130.4948,0.0,0.0
327,1162.5,,-27.5887,4.7021,196.5578,130.0625,0.0,0.0
328,1163.0,,-28.0989,4.6883,196.0636,129.1692,0.0,0.0
329,1163.5,,-28.3743,4.6746,195.5694,128.4596,0.0,0.0
330,1164.0,,-28.3169,4.6608,195.0751,128.0652,0.0,0.0
331,1164.5,,-28.1748,4.6471,194.5809,128.3405,0.0,0.0
332,1165.0,,-28.0376,4.6333,194.0866,129.309,0.0,0.0
333,1165.5,,-27.99,4.6196,193.5924,130.0673,0.0,0.0
334,1166.0,,-28.0529,4.6058,193.0982,129.9752,0.0,0.0
335,1166.5,,-28.4094,4.5921,192.6039,129.7262,0.0,0.0
336,1167.0,,-28.9421,4.5783,192.4682,129.3649,0.0,0.0
337,1167.5,,-29.615,4.5645,193.0687,129.0171,0.0,0.0
338,1168.0,,-29.8596,4.5508,192.4322,129.0612,0.0,0.0
339,1168.5,,-29.8776,4.537,195.0553,129.366,0.0,0.0
340,1169.0,,-29.2949,4.5233,197.4741,128.8034,0.0,0.0
341,1169.5,,-28.452,4.5095,198.3556,128.2649,0.0,0.0
342,1170.0,,-27.3196,4.4958,199.6696,128.3611,0.0,0.0
343,1170.5,,-26.1921,4.482,201.1219,129.298,0.0,0.0
344,1171.0,,-24.4567,4.4683,201.5528,130.3272,0.0,0.0
345,1171.5,,-22.4476,4.4545,201.3277,130.6181,0.0,0.0
346,1172.0,,-22.0345,4.5405,201.2482,130.7444,0.0,0.0
347,1172.5,,-23.1397,4.6267,202.1925,130.3761,0.0,0.0
348,1173.0,,-23.9674,4.5578,205.2424,129.8027,0.0,0.0
349,1173.5,,-24.4124,4.4943,209.0124,128.4257,0.0,0.0
350,1174.0,,-24.4636,4.4307,212.3588,125.8159,0.0,0.0
351,1174.5,,-24.4129,4.3672,215.7751,123.711,0.0,0.0
352,1175.0,,-25.1645,4.3037,220.9117,123.7909,0.0,0.0
353,1175.5,,-29.6515,4.2402,226.5618,125.3688,0.0,0.0
354,1176.0,,-33.8917,4.1767,231.8967,127.0935,0.0,0.0
355,1176.5,,-37.4089,4.1132,237.4611,127.8844,0.0,0.0
356,1177.0,,-38.5604,4.0497,242.553,126.1957,0.0,0.0
357,1177.5,,-38.6492,3.9862,247.1781,123.9617,0.0,0.0
358,1178.0,,-35.868,3.9226,249.4357,121.6831,0.0,0.0
359,1178.5,,-32.5886,3.8591,250.9046,120.1135,0.0,0.0
360,1179.0,,-26.3772,3.8157,251.9702,119.2127,0.0,0.0
361,1179.5,,-21.1366,3.7942,251.7228,120.0182,0.0,0.0
362,1180.0,,-18.9517,3.8777,249.5146,121.0934,0.0,0.0
363,1180.5,,-18.7253,4.0477,246.0617,121.8887,0.0,0.0
364,1181.0,,-19.5024,4.0966,241.728,121.9791,0.0,0.0
365,1181.5,,-20.379,4.0942,238.4989,121.8341,0.0,0.0
366,1182.0,,-19.9872,4.088,236.4073,122.2859,0.0,0.0
367,1182.5,,-19.3666,4.1686,231.7451,123.039,0.0,0.0
368,1183.0,,-18.7487,4.2942,225.8012,124.4578,0.0,0.0
369,1183.5,,-18.689,4.2922,219.1253,126.5056,0.0,0.0
370,1184.0,,-18.3619,4.23,214.6635,127.885,0.0,0.0
371,1184.5,,-17.3307,4.2779,212.3029,128.968,0.0,0.0
372,1185.0,,-17.3947,4.334,210.5823,127.7198,0.0,0.0
373,1185.5,,-18.9925,4.4094,208.584,125.8219,0.0,0.0
374,1186.0,,-20.2067,4.3903,206.5754,124.401,0.0,0.0
375,1186.5,,-21.1613,4.406,205.1203,123.3023,0.0,0.0
376,1187.0,,-21.5002,4.3752,204.8064,123.4816,0.0,0.0
377,1187.5,,-21.3692,4.3709,204.8945,123.7271,0.0,0.0
378,1188.0,,-21.2986,4.4226,205.7678,123.2278,0.0,0.0
379,1188.5,,-21.5536,4.4946,203.3864,123.2548,0.0,0.0
380,1189.0,,-22.1309,4.4912,202.5777,124.14,0.0,0.0
