,depth,sn,sp,ild,cild,dt,sn_top,interval
104,1312.0,,-33.2687,10.4201,93.712,106.9875,0.0,
105,1312.5,,-33.2255,10.3579,94.2966,106.1023,0.0,
106,1313.0,,-32.9169,10.4922,94.4912,105.0932,0.0,
107,1313.5,,-32.4686,10.6264,94.1736,104.4805,0.0,
108,1314.0,,-32.0759,10.7607,92.4072,104.4032,0.0,
109,1314.5,,-31.7288,10.895,92.1957,105.0994,0.0,
110,1315.0,,-31.3464,11.0293,92.2476,105.3166,0.0,
111,1315.5,,-30.9901,11.0469,92.5457,105.1576,0.0,
112,1316.0,,-30.7559,11.0469,93.1323,104.8312,0.0,
113,1316.5,,-30.5933,11.0469,93.9566,104.4257,0.0,
114,1317.0,,-30.6546,11.0469,94.5086,104.5375,0.0,
115,1317.5,,-30.7143,11.0469,93.9001,105.0587,0.0,
116,1318.0,,-30.7455,10.8514,92.5134,106.0618,0.0,
117,1318.5,,-30.7053,10.9222,92.0594,106.8814,0.0,
118,1319.0,,-30.7185,11.1049,91.9581,107.262,0.0,
119,1319.5,,-30.766,11.2876,91.0868,107.288,0.0,
120,1320.0,,-30.7822,11.5606,89.8852,106.6318,0.0,
121,1320.5,,-30.7721,11.8527,88.5448,104.7406,0.0,
122,1321.0,,-30.7587,11.8626,87.6651,102.6104,0.0,
123,1321.5,,-30.7453,11.7191,87.701,100.7815,0.0,
124,1322.0,,-30.5893,11.5698,88.0684,98.9441,0.0,
125,1322.5,,-30.4552,11.4121,88.3176,100.1761,0.0,
126,1323.0,,-30.4816,11.2544,89.125,102.1051,0.0,
127,1323.5,,-30.6623,11.0968,89.9567,104.1256,0.0,
128,1324.0,,-30.9587,11.1642,90.2402,107.3984,0.0,
129,1324.5,,-31.2782,11.2628,91.1102,108.5336,0.0,
130,1325.0,,-31.3462,11.406,91.2312,109.0015,0.0,
131,1325.5,,-31.4707,11.5989,90.9134,108.1759,0.0,
132,1326.0,,-31.4607,11.7917,89.2302,107.3757,0.0,
133,1326.5,,-31.3788,11.9846,88.3125,106.1433,0.0,
134,1327.0,,-31.0823,11.9985,88.7273,104.7614,0.0,
135,1327.5,,-30.9457,11.9633,88.3847,103.1854,0.0,
136,1328.0,,-30.9548,11.9471,88.2186,101.9769,0.0,
137,1328.5,,-30.8289,11.9471,86.9438,101.9562,0.0,
138,1329.0,,-30.5888,12.0537,86.0676,103.1316,0.0,
139,1329.5,,-30.2748,12.1675,85.2648,105.1731,0.0,
140,1330.0,,-29.8683,12.2896,84.9535,106.6276,0.0,
141,1330.5,,-29.5721,12.4132,84.2984,106.8585,0.0,
142,1331.0,,-29.4212,12.5421,83.5646,106.0487,0.0,
143,1331.5,,-29.4289,12.6713,82.8308,103.9087,0.0,
144,1332.0,,-29.4342,12.8005,81.3613,102.0553,0.0,
145,1332.5,,-29.7366,12.8694,80.5465,100.2876,0.0,
146,1333.0,,-30.057,12.7703,80.1904,99.6404,0.0,
147,1333.5,,-30.3799,12.6711,80.1861,99.6544,0.0,
148,1334.0,,-30.778,12.5729,80.7871,100.4364,0.0,
149,1334.5,,-30.6704,12.4854,81.6377,101.6263,0.0,
150,1335.0,,-30.7638,12.3979,82.4534,100.9826,0.0,
151,1335.5,,-30.8072,12.3105,83.1243,100.0774,0.0,
152,1336.0,,-30.8006,12.223,83.8044,99.3934,0.0,
153,1336.5,,-30.7897,12.1356,84.0069,99.8353,0.0,
154,1337.0,,-30.8091,12.2129,84.0561,100.5759,0.0,
155,1337.5,,-30.7829,12.378,83.7674,101.9029,0.0,
156,1338.0,,-30.5769,12.4801,83.4499,103.0514,0.0,
157,1338.5,,-30.0215,12.5597,83.2727,103.8018,0.0,
158,1339.0,,-29.6671,12.6393,83.1724,104.4775,0.0,
159,1339.5,,-29.4438,12.719,82.781,104.0452,0.0,
160,1340.0,,-29.5822,12.7986,82.2718,102.7173,0.0,
161,1340.5,,-29.9919,12.8782,81.7948,101.6117,0.0,
162,1341.0,,-30.3529,12.9579,81.3869,101.3595,0.0,
163,1341.5,,-30.5525,12.9074,80.9214,101.5704,0.0,
164,1342.0,,-30.6974,12.8059,80.8122,102.2605,0.0,
165,1342.5,,-30.4537,12.7045,81.4014,103.0249,0.0,
166,1343.0,,-30.0703,12.603,81.6994,103.2564,0.0,
167,1343.5,,-29.8448,12.5535,82.093,102.9782,0.0,
168,1344.0,,-29.7309,12.5103,82.8678,102.2854,0.0,
169,1344.5,,-29.7702,12.4672,83.4875,101.3772,0.0,
170,1345.0,,-29.9051,12.4189,84.0174,100.6466,0.0,
171,1345.5,,-30.2534,12.3528,84.5473,100.6461,0.0,
172,1346.0,,-30.7172,12.2867,84.9671,101.7622,0.0,
173,1346.5,,-31.0195,12.2205,84.9728,103.3702,0.0,
174,1347.0,,-31.1712,12.1544,84.5823,104.8126,0.0,
175,1347.5,,-31.1404,12.1665,84.194,105.9739,0.0,
176,1348.0,,-31.1149,12.2792,83.9077,107.1027,0.0,
177,1348.5,,-30.7927,12.3919,83.3615,106.7465,0.0,
178,1349.0,,-30.5037,12.5046,82.2526,106.2423,0.0,
179,1349.5,,-30.4,12.7249,81.3191,104.6061,0.0,
180,1350.0,,-30.4618,12.9535,79.5428,102.0676,0.0,
181,1350.5,,-30.5462,13.1965,78.0955,100.9199,0.0,
182,1351.0,,-30.6507,13.442,77.2396,100.7271,0.0,
183,1351.5,,-30.8612,13.3632,77.5487,100.9263,0.0,
184,1352.0,,-31.1146,13.085,78.0271,101.4749,0.0,
185,1352.5,,-30.8744,12.8055,79.2362,101.7742,0.0,
186,1353.0,,-30.7761,12.5158,80.8096,101.8105,0.0,
187,1353.5,,-30.7316,12.2262,82.9823,101.8044,0.0,
188,1354.0,,-30.7601,11.9365,84.6282,101.7832,0.0,
189,1354.5,,-30.791,11.6468,86.084,101.9709,0.0,
190,1355.0,,-30.6865,11.3572,87.8646,103.2072,0.0,
191,1355.5,,-30.386,11.0675,90.4457,104.7817,0.0,
192,1356.0,,-30.1489,10.7778,93.2909,106.3971,0.0,
193,1356.5,,-30.0172,10.5027,96.2773,107.3241,0.0,
194,1357.0,,-30.127,10.4121,98.1616,106.9809,0.0,
195,1357.5,,-30.3654,10.3215,99.1028,106.5586,0.0,
196,1358.0,,-30.4842,10.2309,100.0668,106.9236,0.0,
197,1358.5,,-30.5042,10.1403,101.0409,108.2898,0.0,
198,1359.0,,-30.3943,10.0497,102.3181,110.0059,0.0,
199,1359.5,,-30.3372,9.9591,103.553,110.7887,0.0,
200,1360.0,,-30.391,9.8685,105.1452,111.1829,0.0,
201,1360.5,,-30.4471,9.7779,105.5551,111.1241,0.0,
202,1361.0,,-30.4614,9.6873,105.6017,111.289,0.0,
203,1361.5,,-30.4295,9.5967,105.8059,111.4644,0.0,
204,1362.0,,-30.359,9.5061,106.4852,111.7085,0.0,
205,1362.5,,-30.278,9.4225,105.728,112.0975,0.0,
206,1363.0,,-30.2257,9.3508,106.846,112.4978,0.0,
207,1363.5,,-30.218,9.2791,108.0747,112.7417,0.0,
208,1364.0,,-30.1407,9.2074,109.6432,112.9238,0.0,
209,1364.5,,-30.0986,9.1357,111.9199,113.1369,0.0,
210,1365.0,,-30.1547,9.0016,113.4164,113.0255,0.0,
211,1365.5,,-30.1433,8.8812,114.8726,112.9559,0.0,
212,1366.0,,-30.1208,8.79,115.3501,113.4852,0.0,
213,1366.5,,-30.1937,8.8291,115.1308,114.5397,0.0,
214,1367.0,,-30.4595,8.9495,114.0875,115.6352,0.0,
215,1367.5,,-30.8639,9.0435,112.9829,116.9834,0.0,
216,1368.0,,-31.3993,9.209,111.2921,118.3526,0.0,
217,1368.5,,-31.9157,9.6278,107.9974,118.0165,0.0,
218,1369.0,,-32.2122,9.9896,104.3459,117.0537,0.0,
219,1369.5,,-32.3052,10.2412,101.0392,115.4882,0.0,
220,1370.0,,-32.1311,10.4927,98.0068,113.8838,0.0,
221,1370.5,,-31.8723,10.7443,95.9138,112.9268,0.0,
222,1371.0,,-31.594,10.9958,95.0737,112.5429,0.0,
223,1371.5,,-31.2942,11.188,94.5688,111.9579,0.0,
224,1372.0,,-31.0792,11.1627,93.6079,110.4502,0.0,
225,1372.5,,-30.9752,11.1374,93.5769,108.2219,0.0,
226,1373.0,,-30.7487,11.1122,93.7703,106.7025,0.0,
227,1373.5,,-30.665,11.0869,93.7067,106.6592,0.0,
228,1374.0,,-30.5979,11.0617,93.5862,107.4037,0.0,
229,1374.5,,-30.5427,11.0364,93.5761,107.812,0.0,
230,1375.0,,-30.4686,11.0112,93.3783,107.8883,0.0,
231,1375.5,,-30.4113,10.9859,93.2108,107.591,0.0,
232,1376.0,,-30.4437,10.9606,93.1621,107.4219,0.0,
233,1376.5,,-30.5929,10.9354,93.6527,107.1959,0.0,
234,1377.0,,-30.6575,10.8859,93.9,106.4671,0.0,
235,1377.5,,-30.7074,10.8217,94.2728,105.3433,0.0,
236,1378.0,,-30.8159,10.7576,95.3771,104.489,0.0,
237,1378.5,,-30.8376,10.6935,96.4826,104.9531,0.0,
238,1379.0,,-30.9057,10.6293,97.2902,106.1498,0.0,
239,1379.5,,-30.9806,10.5652,98.0108,107.5031,0.0,
240,1380.0,,-31.1071,10.5011,98.4499,108.4726,0.0,
241,1380.5,,-30.8369,10.4369,98.7427,108.7678,0.0,
242,1381.0,,-30.6945,10.3728,98.8467,108.9916,0.0,
243,1381.5,,-30.5858,10.3087,98.611,108.9734,0.0,
244,1382.0,,-30.7884,10.2876,98.1172,108.7675,0.0,
245,1382.5,,-30.8466,10.3427,97.5993,108.6468,0.0,
246,1383.0,,-30.9858,10.3978,97.344,108.6433,0.0,
247,1383.5,,-30.8878,10.4529,97.3138,108.9318,0.0,
248,1384.0,,-30.9775,10.508,97.0526,109.1791,0.0,
249,1384.5,,-31.2914,10.563,96.4554,109.1672,0.0,
250,1385.0,,-31.5702,10.6181,95.6689,108.9585,0.0,
251,1385.5,,-31.8273,10.6732,94.656,108.7497,0.0,
252,1386.0,,-32.0476,10.7283,93.2157,108.1812,0.0,
253,1386.5,,-32.2662,10.7834,93.0406,107.6415,0.0,
254,1387.0,,-32.4321,10.8385,92.7989,107.3951,0.0,
255,1387.5,,-32.3946,10.8936,92.4181,107.2922,0.0,
256,1388.0,,-32.1122,10.9486,91.7523,106.9483,0.0,
257,1388.5,,-31.8554,11.0037,91.7953,106.3512,0.0,
258,1389.0,,-31.7174,11.0563,92.0241,105.8032,0.0,
259,1389.5,,-31.5524,11.0035,91.818,105.6947,0.0,
260,1390.0,,-31.5328,10.9506,91.8074,105.6379,0.0,
261,1390.5,,-31.2382,10.8978,93.7454,106.3787,0.0,
262,1391.0,,-31.1875,10.8449,95.1093,107.2619,0.0,
263,1391.5,,-31.3367,10.7848,96.2107,107.7166,0.0,
264,1392.0,,-31.3775,10.5558,97.2974,107.6203,0.0,
265,1392.5,,-31.234,10.3269,98.2427,107.3021,0.0,
266,1393.0,,-31.1906,10.1226,99.6817,107.0157,0.0,
267,1393.5,,-31.4261,10.0612,100.5605,107.5476,0.0,
268,1394.0,,-32.0726,9.9998,102.0028,108.5376,0.0,
269,1394.5,,-32.0901,9.9385,103.3843,108.9269,0.0,
270,1395.0,,-32.2804,9.8771,104.2185,108.9743,0.0,
271,1395.5,,-32.493,9.8481,104.9611,109.2174,0.0,
272,1396.0,,-32.7567,9.835,106.2684,109.9425,0.0,
273,1396.5,,-33.0607,9.8218,106.2546,110.6162,0.0,
274,1397.0,,-33.2644,9.8087,106.4265,111.1638,0.0,
275,1397.5,,-33.1765,9.7955,107.0743,112.0259,0.0,
276,1398.0,,-32.8972,9.7824,107.9837,113.8421,0.0,
277,1398.5,,-32.6213,9.7692,107.785,115.5894,0.0,
278,1399.0,,-32.3948,9.7561,108.3097,116.2277,0.0,
279,1399.5,,-32.2096,9.7429,109.1287,116.4601,0.0,
280,1400.0,,-32.1342,9.7298,108.7193,116.1546,0.0,
281,1400.5,,-32.086,9.7166,107.6325,115.1278,0.0,
282,1401.0,,-32.207,9.7035,106.5013,114.3934,0.0,
283,1401.5,,-32.4746,9.6903,105.8794,113.8243,0.0,
284,1402.0,,-32.7477,9.6772,105.4131,113.2761,0.0,
285,1402.5,,-33.1357,9.664,103.7991,112.7846,0.0,
286,1403.0,,-33.6601,9.6508,103.2845,112.4277,0.0,
287,1403.5,,-33.8469,9.6377,102.7641,112.2492,0.0,
288,1404.0,,-33.7385,9.6245,102.441,112.2533,0.0,
289,1404.5,,-33.5221,9.6114,102.0706,112.4303,0.0,
290,1405.0,,-33.0626,9.5982,102.4309,112.2864,0.0,
291,1405.5,,-32.6227,9.5851,102.7817,111.5108,0.0,
292,1406.0,,-32.1363,9.5719,104.889,110.5653,0.0,
293,1406.5,,-31.6718,9.5588,105.7027,109.8938,0.0,
294,1407.0,,-31.1488,9.5104,106.3177,109.2294,0.0,
295,1407.5,,-30.7542,9.4415,107.0956,109.5399,0.0,
296,1408.0,,-30.6277,9.3726,108.1944,110.3091,0.0,
297,1408.5,,-30.5715,9.3299,109.0232,111.3433,0.0,
298,1409.0,,-30.5914,9.2885,110.0981,111.8966,0.0,
299,1409.5,,-30.6127,9.2471,110.6136,112.2631,0.0,
300,1410.0,,-30.7195,9.2057,110.8975,112.7969,0.0,
301,1410.5,,-30.8311,9.1643,111.2214,112.7279,0.0,
302,1411.0,,-31.3189,9.1229,111.4804,112.8747,0.0,
303,1411.5,,-31.5013,9.0814,112.051,113.2868,0.0,
304,1412.0,,-31.6845,9.04,112.7621,113.6313,0.0,
305,1412.5,,-31.8829,8.9986,113.0359,113.7188,0.0,
306,1413.0,,-32.0094,8.9572,112.8811,114.2535,0.0,
307,1413.5,,-32.0884,8.9268,112.6241,115.8784,0.0,
308,1414.0,,-32.2144,8.9732,112.367,118.9678,0.0,
309,1414.5,,-32.1063,9.0195,112.3204,120.8182,0.0,
310,1415.0,,-31.6218,9.0659,112.1885,121.3266,0.0,
311,1415.5,,-31.0585,9.1123,112.1273,120.6547,0.0,
312,1416.0,,-30.6358,9.1587,111.2808,118.8407,0.0,
313,1416.5,,-30.3492,9.2051,109.9312,116.8608,0.0,
314,1417.0,,-30.152,9.2515,109.3216,116.1263,0.0,
315,1417.5,,-30.1462,9.2978,108.846,115.8945,0.0,
316,1418.0,,-29.7742,9.348,108.3704,115.9038,0.0,
317,1418.5,,-30.0088,9.4007,107.8948,114.8839,0.0,
318,1419.0,,-30.3282,9.4535,107.4192,113.4498,0.0,
319,1419.5,,-30.5376,9.4418,106.9436,112.1546,0.0,
320,1420.0,,-30.6884,9.3864,106.468,110.618,0.0,
321,1420.5,,-30.7472,9.331,106.0026,111.4724,0.0,
322,1421.0,,-30.8009,9.35,105.552,112.1151,0.0,
323,1421.5,,-30.9928,9.395,105.1015,112.8809,0.0,
324,1422.0,,-31.1473,9.6412,104.6509,113.4583,0.0,
325,1422.5,,-31.0477,9.9303,102.6352,113.1038,0.0,
326,1423.0,,-31.1938,10.2195,100.4078,112.6128,0.0,
327,1423.5,,-31.3072,10.5087,97.7417,112.104,0.0,
328,1424.0,,-31.3962,10.7571,94.794,110.9359,0.0,
329,1424.5,,-31.0469,10.8397,92.131,109.1268,0.0,
330,1425.0,,-30.7361,10.9224,91.0215,107.8258,0.0,
331,1425.5,,-30.5536,10.9175,89.8565,106.8223,0.0,
332,1426.0,,-30.4957,10.7281,90.2574,106.3485,0.0,
333,1426.5,,-30.4723,10.4771,93.5774,106.0601,0.0,
334,1427.0,,-30.7043,10.226,96.4905,105.7902,0.0,
335,1427.5,,-31.0014,9.975,98.8939,105.7942,0.0,
336,1428.0,,-31.2366,9.7239,101.6205,105.8854,0.0,
337,1428.5,,-31.2813,9.4729,104.3458,107.1886,0.0,
338,1429.0,,-31.2566,9.2219,107.0711,108.6484,0.0,
339,1429.5,,-31.2974,8.9708,109.7964,110.016,0.0,
340,1430.0,,-31.4641,8.8492,112.5217,111.798,0.0,
341,1430.5,,-31.4057,8.85,113.3511,113.6697,0.0,
342,1431.0,,-31.2913,8.8508,113.3612,113.9385,0.0,
343,1431.5,,-31.3014,8.8516,113.3713,113.5229,0.0,
344,1432.0,,-31.382,8.8524,113.1607,113.1908,0.0,
345,1432.5,,-31.3703,8.8532,112.7038,112.9502,0.0,
346,1433.0,,-31.3248,8.8931,112.6838,112.9161,0.0,
347,1433.5,,-31.2564,8.9628,113.1995,113.1331,0.0,
348,1434.0,,-31.0881,9.0325,113.043,113.3536,0.0,
349,1434.5,,-30.9824,9.1079,112.401,113.0624,0.0,
350,1435.0,,-31.1165,9.3215,111.4859,112.4874,0.0,
351,1435.5,,-31.3304,9.5351,109.6145,112.3231,0.0,
352,1436.0,,-31.2903,9.7636,106.8968,112.5039,0.0,
353,1436.5,,-31.1751,9.9959,104.2062,112.8599,0.0,
354,1437.0,,-31.0469,10.1891,102.1266,113.1221,0.0,
355,1437.5,,-30.9318,10.3202,100.1757,113.0252,0.0,
356,1438.0,,-30.7578,10.4512,98.8056,111.6368,0.0,
357,1438.5,,-30.649,10.5822,97.7131,108.2779,0.0,
358,1439.0,,-30.6187,10.6451,95.8705,105.7344,0.0,
359,1439.5,,-30.5487,10.6784,94.0305,103.7184,0.0,
360,1440.0,,-30.7791,10.7237,91.9826,103.2541,0.0,
361,1440.5,,-30.8573,10.8477,91.8718,105.2282,0.0,
362,1441.0,,-30.8049,11.0269,91.5771,106.9947,0.0,
363,1441.5,,-30.6784,11.2156,91.1593,108.4679,0.0,
364,1442.0,,-30.6854,11.4042,90.1167,108.9837,0.0,
365,1442.5,,-30.6228,11.5218,89.5341,107.5018,0.0,
366,1443.0,,-30.404,11.5691,88.7706,105.6465,0.0,
367,1443.5,,-30.1264,11.1899,89.025,103.7862,0.0,
368,1444.0,,-30.1143,10.767,91.0476,102.3598,0.0,
369,1444.5,,-30.2095,10.4465,93.745,101.7674,0.0,
370,1445.0,,-30.282,10.1461,96.676,101.9891,0.0,
371,1445.5,,-30.408,9.8456,100.8781,103.3698,0.0,
372,1446.0,,-30.7032,9.6421,104.9428,106.0475,0.0,
373,1446.5,,-30.7599,9.4908,108.49,108.5774,0.0,
374,1447.0,,-30.7622,9.3394,110.3484,110.3817,0.0,
375,1447.5,,-30.8105,9.3863,111.3166,111.7067,0.0,
376,1448.0,,-30.8199,9.6639,107.5686,112.5302,0.0,
377,1448.5,,-30.6547,9.9415,105.1442,113.2789,0.0,
378,1449.0,,-30.5258,10.2191,102.771,113.756,0.0,
379,1449.5,,-30.5583,10.6385,100.0913,113.5758,0.0,
380,1450.0,,-29.7873,11.0958,96.0597,111.2955,0.0,
381,1450.5,,-30.2654,11.553,91.5327,108.4821,0.0,
382,1451.0,,-30.2603,12.0103,87.4267,105.9044,0.0,
383,1451.5,,-30.2553,12.2077,84.9266,104.5761,0.0,
384,1452.0,,-30.2835,12.263,83.2144,103.8146,0.0,
385,1452.5,,-30.3359,12.3182,82.3402,103.6982,0.0,
386,1453.0,,-30.5446,12.3735,82.0147,103.4349,0.0,
387,1453.5,,-30.7845,12.3686,81.777,102.4487,0.0,
388,1454.0,,-31.2888,12.2529,82.0949,101.0661,0.0,
389,1454.5,,-31.4519,12.1373,82.2679,100.1188,0.0,
390,1455.0,,-31.7058,12.0216,82.9596,100.0938,0.0,
391,1455.5,,-31.7467,11.9059,83.8102,100.6019,0.0,
392,1456.0,,-31.4537,11.7903,84.7399,101.8258,0.0,
393,1456.5,,-31.1086,11.6746,86.2242,103.0975,0.0,
394,1457.0,,-30.9919,11.614,87.6528,103.8296,0.0,
395,1457.5,,-30.9311,11.5892,88.8023,104.3493,0.0,
396,1458.0,,-31.002,11.5644,89.0208,104.4758,0.0,
397,1458.5,,-30.7838,11.5396,88.8385,104.4197,0.0,
398,1459.0,,-30.5237,11.5148,89.106,104.7282,0.0,
399,1459.5,,-30.3833,11.49,89.2628,105.5887,0.0,
400,1460.0,,-30.5235,11.4712,89.1776,106.9349,0.0,
401,1460.5,,-30.5748,11.4728,89.0044,106.5428,0.0,
402,1461.0,,-30.6906,11.4745,88.1937,105.6734,0.0,
403,1461.5,,-30.935,11.4761,87.6979,104.6191,0.0,
404,1462.0,,-31.3101,11.4778,87.8818,103.9314,0.0,
405,1462.5,,-31.3033,11.4795,88.0029,103.9088,0.0,
406,1463.0,,-31.2587,11.4811,88.174,104.1017,0.0,
407,1463.5,,-31.164,11.469,88.3451,104.1215,0.0,
408,1464.0,,-30.9536,11.4309,88.5162,103.953,0.0,
409,1464.5,,-30.571,11.3974,88.6873,104.0233,0.0,
410,1465.0,,-30.4737,11.3767,88.8583,104.0984,0.0,
411,1465.5,,-30.4023,11.356,89.0571,103.8783,0.0,
412,1466.0,,-30.5005,11.3353,89.7229,103.2838,0.0,
413,1466.5,,-30.5965,11.3116,90.8953,102.603,0.0,
414,1467.0,,-30.789,11.284,91.1728,101.9222,0.0,
415,1467.5,,-30.9831,11.2564,90.3935,101.2414,0.0,
416,1468.0,,-31.1843,11.2979,89.5457,101.1771,0.0,
417,1468.5,,-30.8372,11.3909,88.8111,102.5919,0.0,
418,1469.0,,-30.5251,11.485,87.8719,104.5328,0.0,
419,1469.5,,-30.5056,11.6299,87.1802,106.3545,0.0,
420,1470.0,,-30.4226,11.7748,86.4431,105.2741,0.0,
421,1470.5,,-30.2964,11.9158,85.9144,103.4157,0.0,
